key;accepted;kingdom;scientificName;speciesKey
103163865;NA;Viridiplantae;Salix myrtilloides x Salix repens subsp. repens;103163865
103163867;NA;Viridiplantae;Salix myrsinifolia x Salix phylicifolia;103163867
103163869;NA;Viridiplantae;Salix herbacea x Salix polaris;103163869
103163871;NA;Viridiplantae;Salix aurita x Salix repens subsp. repens;103163871
103163873;NA;Viridiplantae;Salix aurita x Salix myrtilloides;103163873
103163875;NA;Viridiplantae;Salix aurita x Salix cinerea x Salix myrsinifolia;103163875
103163877;NA;Viridiplantae;Salix aurita x Salix caprea;103163877
103163879;NA;Viridiplantae;Salix alba x Salix pentandra;103163879
103163881;NA;Viridiplantae;Salix discolor x Salix eriocephala;103163881
103163883;NA;Viridiplantae;Salix interior x Salix petiolaris;103163883
103163885;NA;Viridiplantae;Salix interior x Salix eriocephala;103163885
103163887;NA;Viridiplantae;Salix glauca x Salix brachycarpa;103163887
103163889;NA;Viridiplantae;Salix arctica x Salix glauca;103163889
103163891;NA;Viridiplantae;Salix amygdaloides x Salix gooddingii;103163891
103163893;NA;Viridiplantae;Salix alaxensis x Salix drummondiana;103163893
103163895;NA;Viridiplantae;Salix arctica x Salix polaris;103163895
103163897;NA;Viridiplantae;Salix triandra x Salix viminalis;103163897
103163898;NA;Viridiplantae;Salix schwerinii x Salix viminalis;103163898
103163899;NA;Viridiplantae;Salix viminalis x Salix schwerinii;103163899
103165239;NA;Viridiplantae;Viola caspia x Viola reichenbachiana;103165239
103165240;NA;Viridiplantae;Viola chaerophylloides x Viola x takahashii;103165240
103165241;NA;Viridiplantae;Viola albida x Viola x takahashii;103165241
103165242;NA;Viridiplantae;Viola chaerophylloides var. sieboldiana x Viola eizanensis;103165242
103165243;NA;Viridiplantae;Viola eizanensis x Viola chaerophylloides var. sieboldiana;103165243
103167650;NA;Viridiplantae;Hippophae neurocarpa x Hippophae tibetana;103167650
103167651;NA;Viridiplantae;Hippophae gyantsensis x Hippophae neurocarpa subsp. stellatopilosa;103167651
103169080;NA;Viridiplantae;Morus alba x Morus rubra;103169080
103169081;NA;Viridiplantae;Morus rubra x Morus alba;103169081
103170463;NA;Viridiplantae;Amelanchier sp. 'erecta' x Amelanchier laevis;103170463
103170464;NA;Viridiplantae;Amelanchier bartramiana x Amelanchier sp. 'dentata';103170464
103170747;NA;Viridiplantae;Crataegus monogyna x Crataegus punctata;103170747
103170748;NA;Viridiplantae;Crataegus monogyna x Crataegus suksdorfii;103170748
103171095;NA;Viridiplantae;Malus domestica x Malus sieversii;103171095
103171097;NA;Viridiplantae;Malus domestica x Pyrus communis;103171097
103171103;NA;Viridiplantae;Malus sargenti x Malus niedzwetzkyana;103171103
103171105;NA;Viridiplantae;Malus domestica x Malus honanensis;103171105
103171107;NA;Viridiplantae;Malus domestica x Malus fusca;103171107
103171108;NA;Viridiplantae;Malus sieboldii x Malus spectabilis;103171108
103171493;NA;Viridiplantae;Pyrus communis x Pyrus pyrifolia;103171493
103171494;NA;Viridiplantae;Pyrus x bretschneideri x Pyrus communis;103171494
103171495;NA;Viridiplantae;Pyrus communis x Pyrus ussuriensis;103171495
103171496;NA;Viridiplantae;Pyrus x bretschneideri x Pyrus pyrifolia;103171496
103171822;NA;Viridiplantae;Prunus canescens x Prunus cerasus;103171822
103171823;NA;Viridiplantae;Prunus dulcis x Prunus persica;103171823
103171824;NA;Viridiplantae;Prunus cerasifera x Prunus munsoniana;103171824
103171825;NA;Viridiplantae;Prunus davidiana x Prunus persica;103171825
103171826;NA;Viridiplantae;Prunus avium x P. cerasus x P. canescens;103171826
103171828;NA;Viridiplantae;Prunus scoparia x Prunus haussknechtii;103171828
103171833;NA;Viridiplantae;Prunus scoparia x Prunus eburnea;103171833
103171838;NA;Viridiplantae;Prunus scoparia x Prunus elaeagrifolia;103171838
103171843;NA;Viridiplantae;Prunus persica x Prunus ferganensis;103171843
103171845;NA;Viridiplantae;Prunus persica x Prunus dulcis;103171845
103171846;NA;Viridiplantae;Prunus avium x Prunus pseudocerasus;103171846
103172425;NA;Viridiplantae;Prunus persica x Prunus persica var. nucipersica;103172391
103173567;NA;Viridiplantae;Fragaria vesca x Fragaria nubicola;103173567
103173851;NA;Viridiplantae;Potentilla argentea x Potentilla inclinata;103173851
103173852;NA;Viridiplantae;Potentilla pusilla x Potentilla thuringiaca;103173852
103174498;NA;Viridiplantae;Cliffortia ruscifolia x Cliffortia teretifolia;103174498
103174500;NA;Viridiplantae;Cliffortia ruscifolia x Cliffortia integerrima;103174500
103174502;NA;Viridiplantae;Cliffortia dregeana x Cliffortia pungens;103174502
103174504;NA;Viridiplantae;Cliffortia juniperina x Cliffortia ruscifolia;103174504
103174505;NA;Viridiplantae;Cliffortia neglecta x Cliffortia tuberculata;103174505
103174507;NA;Viridiplantae;Cliffortia odorata x Cliffortia theodori-friesii;103174507
103174510;NA;Viridiplantae;Cliffortia ruscifolia x Cliffortia theodori-friesii;103174510
103174953;NA;Viridiplantae;Rosa gallica x Rosa dumetorum;103174953
103174954;NA;Viridiplantae;Rosa alba x Rosa corymbifera;103174954
103174955;NA;Viridiplantae;Rosa chinensis x Rosa moschata;103174955
103174956;NA;Viridiplantae;Rosa rugosa x Rosa sertata;103174956
103175447;NA;Viridiplantae;Rubus ulmifolius var. inermis x Rubus thyrsiger;103175447
103175448;NA;Viridiplantae;Rubus hawaiensis x Rubus rosifolius;103175448
103175449;NA;Viridiplantae;Rubus caesius x Rubus idaeus;103175449
103175450;NA;Viridiplantae;Rubus cf. x wolfredoi-wildpretii MS-2014;103175450
103175451;NA;Viridiplantae;Rubus ulmifolius x Rubus caesius;103175451
103175453;NA;Viridiplantae;Rubus moschus x Rubus cf. ser. Discolores MS-2014;103175453
103175454;NA;Viridiplantae;Rubus idaeus x Rubus caesius;103175454
103175455;NA;Viridiplantae;Rubus canescens x Rubus crispomarginatus;103175455
103175457;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi MS-2014;103175457
103175458;NA;Viridiplantae;Rubus canescens x Rubus ulmifolius;103175458
103175459;NA;Viridiplantae;Rubus canescens x Rubus sanctus;103175459
103178637;NA;Viridiplantae;Vitis labrusca x Vitis riparia;103178637
103178638;NA;Viridiplantae;Vitis rupestris x Vitis vinifera;103178638
103178639;NA;Viridiplantae;Vitis ficifolia var. ganebu x Vitis vinifera;103178639
103178640;NA;Viridiplantae;Vitis pseudoreticulata x Vitis vinifera;103178640
103178641;NA;Viridiplantae;Vitis arizonica x Vitis rupestris;103178641
103178642;NA;Viridiplantae;Vitis cinerea x Vitis riparia;103178642
103178643;NA;Viridiplantae;Vitis cinerea x Vitis rupestris;103178643
103178644;NA;Viridiplantae;Vitis davidii x Vitis vinifera;103178644
103178645;NA;Viridiplantae;Vitis cinerea var. helleri x Vitis rupestris;103178645
103178647;NA;Viridiplantae;Vitis labrusca x Vitis vinifera;103178647
103178649;NA;Viridiplantae;Vitis mustangensis x Vitis riparia;103178649
103178651;NA;Viridiplantae;Vitis aestivalis x Vitis vinifera;103178651
103178652;NA;Viridiplantae;Vitis labrusca x Vitis vulpina;103178652
103178653;NA;Viridiplantae;(Vitis vinifera x Vitis berlandieri) x Vitis berlandieri;103178653
103178654;NA;Viridiplantae;Vitis x champinii x Vitis riparia;103178654
103178655;NA;Viridiplantae;Vitis cinerea var. helleri x Vitis vinifera;103178655
103178657;NA;Viridiplantae;Vitis cinerea var. helleri x Vitis riparia;103178657
103178659;NA;Viridiplantae;Vitis riparia x Vitis rupestris;103178659
103178942;NA;Viridiplantae;Cornus canadensis x Cornus suecica;103178942
103179411;NA;Viridiplantae;Hydrangea seemannii x Hydrangea peruviana;103179411
103179413;NA;Viridiplantae;Hydrangea hirta x Hydrangea scandens;103179413
103180124;NA;Viridiplantae;Actinidia chinensis x Actinidia eriantha;103180124
103180125;NA;Viridiplantae;Actinidia chinensis x Actinidia arguta;103180125
103180126;NA;Viridiplantae;Actinidia deliciosa x Actinidia arguta;103180126
103180127;NA;Viridiplantae;Actinidia eriantha x Actinidia chinensis;103180127
103180128;NA;Viridiplantae;Actinidia fulvicoma x Actinidia chinensis;103180128
103180129;NA;Viridiplantae;Actinidia fulvicoma x Actinidia deliciosa;103180129
103180130;NA;Viridiplantae;Actinidia macrosperma x Actinidia melanandra;103180130
103180131;NA;Viridiplantae;Actinidia rufa x Actinidia chinensis;103180131
103180317;NA;Viridiplantae;Impatiens usambarensis x Impatiens walleriana;103180317
103180318;NA;Viridiplantae;Impatiens kilimanjari x Impatiens pseudoviola;103180318
103181760;NA;Viridiplantae;Arctostaphylos manzanita x Arctostaphylos stanfordiana;103181760
103184148;NA;Viridiplantae;Rhododendron cyanocarpum x Rhododendron delavayi;103184148
103184149;NA;Viridiplantae;Rhododendron nakaharae x Rhododendron indicum;103184149
103184150;NA;Viridiplantae;Rhododendron decorum x Rhododendron delavayi;103184150
103186188;NA;Viridiplantae;Vaccinium angustifolium x Vaccinium corymbosum;103186188
103188742;NA;Viridiplantae;Cyclamen persicum x Cyclamen purpurascens;103188742
103188968;NA;Viridiplantae;Lysimachia glutinosa x Lysimachia kalalauensis;103188968
103188969;NA;Viridiplantae;Lysimachia filifolia x Lysimachia glutinosa;103188969
103189390;NA;Viridiplantae;Primula poissonii x Primula secundiflora;103189390
103189391;NA;Viridiplantae;Primula beesiana x Primula bulleyana;103189391
103192049;NA;Viridiplantae;Sarracenia psittacina x Sarracenia purpurea;103192049
103193175;NA;Viridiplantae;Stewartia pseudocamellia x Stewartia ovata var. grandiflora;103193175
103194320;NA;Viridiplantae;Lithospermum incisum x Lithospermum mirabile;103194320
103194505;NA;Viridiplantae;Mertensia campanulata x Mertensia oblongifolia;103194505
103194506;NA;Viridiplantae;Mertensia ciliata x Mertensia bakeri;103194506
103194507;NA;Viridiplantae;Mertensia ciliata x Mertensia perplexa;103194507
103194508;NA;Viridiplantae;Mertensia oreophila x Mertensia oblongifolia;103194508
103194509;NA;Viridiplantae;Mertensia umbratilis x Mertensia cusickii;103194509
103195055;NA;Viridiplantae;Onosma arenaria x Onosma echioides;103195055
103196570;NA;Viridiplantae;Phacelia minor x Phacelia parryi;103196570
103197733;NA;Viridiplantae;Asclepias albicans x Asclepias subulata;103197733
103197734;NA;Viridiplantae;Asclepias speciosa x Asclepias syriaca;103197734
103206992;NA;Viridiplantae;Centaurium erythraea x Centaurium littorale;103206992
103208346;NA;Viridiplantae;Gentiana sino-ornata x Gentiana veitchiorum;103208346
103208348;NA;Viridiplantae;Gentiana scabra x Gentiana triflora;103208348
103208349;NA;Viridiplantae;Gentiana hexaphylla x Gentiana lawrencei;103208349
103208351;NA;Viridiplantae;(Gentiana lawrencei x Gentiana veitchiorum) x Gentiana sp.;103208351
103208353;NA;Viridiplantae;Gentiana straminea x Gentiana siphonantha;103208353
103209023;NA;Viridiplantae;Gentianella amarella x Gentianella bohemica;103209023
103213811;NA;Viridiplantae;Hoffmannia refulgens x Hoffmannia ghiesbreghtii;103213811
103214650;NA;Viridiplantae;Uncaria sp. X MR-2013;103214650
103215896;NA;Viridiplantae;Coffea arabica x Coffea liberica;103215896
103215898;NA;Viridiplantae;(Coffea congensis x Coffea canephora) x Coffea canephora;103215898
103215900;NA;Viridiplantae;Coffea eugenioides x Coffea canephora;103215900
103215902;NA;Viridiplantae;Coffea canephora x Coffea eugenioides;103215902
103215903;NA;Viridiplantae;Coffea congensis x Coffea canephora;103215903
103215907;NA;Viridiplantae;Coffea arabica x Coffea canephora;103215907
103218919;NA;Viridiplantae;Mussaenda shikokiana x Mussaenda pubescens var. alba;103218919
103218921;NA;Viridiplantae;Mussaenda pubescens var. alba x Mussaenda shikokiana;103218921
103232076;NA;Viridiplantae;Luculia gratissima x Luculia tsetensis;103232076
103235004;NA;Viridiplantae;Ruellia caroliniensis x Ruellia simplex;103235004
103236394;NA;Viridiplantae;Avicennia marina x Avicennia rumphiana;103236394
103240115;NA;Viridiplantae;Cyrtandra calpidicarpa x Cyrtandra hawaiensis;103240115
103240138;NA;Plantae;Pityrogramma calomelanos x peruviana;103240138
103240140;NA;Plantae;Pityrogramma calomelanos x tartarea;103240140
103240142;NA;Plantae;Pityrogramma calomelanos x chrysophylla;103240142
103240144;NA;Plantae;Pityrogramma calomelanos x ferruginea;103240144
103240146;NA;Plantae;Pityrogramma ferruginea x hybrida;103240146
103240148;NA;Plantae;Pityrogramma chrysophylla x pulchella;103240148
103240149;NA;Plantae;Pityrogramma chrysophylla x ferruginea;103240149
103240151;NA;Plantae;Pityrogramma chrysophylla x sulphurea;103240151
103240153;NA;Plantae;Pityrogramma peruviana x tartarea;103240153
103248593;NA;Viridiplantae;Phlomis crinita x Phlomis lychnitis;103248593
103248595;NA;Viridiplantae;Phlomis lychnitis x Phlomis purpurea;103248595
103249298;NA;Viridiplantae;Phyllostegia glabra x grandiflora;103249298
103250401;NA;Viridiplantae;Stenogyne cf. microphylla x rugosa;103250401
103250633;NA;Viridiplantae;Galeopsis bifida x Galeopsis pubescens;103250633
103250635;NA;Viridiplantae;Galeopsis bifida x Galeopsis tetrahit;103250635
103253188;NA;Viridiplantae;Origanum syriacum x Origanum laevigatum;103253188
103253612;NA;Viridiplantae;Salvia albicaulis x Salvia granitica;103253612
103253613;NA;Viridiplantae;Salvia lanceolata x Salvia africana;103253613
103256822;NA;Viridiplantae;Ocimum bascilicum x Ocimum gratissimum;103256822
103257038;NA;Viridiplantae;Plectranthus hilliardiae x Plectranthus saccatus;103257038
103262578;NA;Viridiplantae;Fraxinus angustifolia x Fraxinus excelsior;103262578
103263669;NA;Viridiplantae;Olea europaea subsp. europaea x O. europaea subsp. cuspidata;103263657
103264046;NA;Viridiplantae;Syringa microphylla x Syringa meyeri;103264046
103269595;NA;Viridiplantae;Paulownia tomentosa x Paulownia fortunei;103269595
103269597;NA;Viridiplantae;Paulownia fortunei x Paulownia tomentosa;103269597
103270195;NA;Viridiplantae;Erythranthe lutea x Erythranthe guttata;103270195
103271074;NA;Viridiplantae;Antirrhinum majus x Antirrhinum hispanicum;103271074
103271078;NA;Viridiplantae;Antirrhinum majus x Antirrhinum molle;103271078
103274108;NA;Viridiplantae;Ourisia sessilifolia x Ourisia remotifolia;103274108
103274110;NA;Viridiplantae;Ourisia sessilifolia x Ourisia confertifolia;103274110
103274111;NA;Viridiplantae;Ourisia remotifolia x Ourisia sessilifolia;103274111
103274113;NA;Viridiplantae;Ourisia cf. remotifolia x Ourisia macrocarpa HM-2011;103274113
103274115;NA;Viridiplantae;Ourisia cf. macrophylla subsp. macrophylla x subsp. lactea HM-2011;103274115
103274117;NA;Viridiplantae;Ourisia macrocarpa x Ourisia sessilifolia;103274117
103274119;NA;Viridiplantae;Ourisia caespitosa x Ourisia sessilifolia;103274119
103274121;NA;Viridiplantae;Ourisia caespitosa x Ourisia macrophylla subsp. lactea;103274121
103274123;NA;Viridiplantae;Ourisia caespitosa x Ourisia macrocarpa;103274123
103274125;NA;Viridiplantae;Ourisia caespitosa x Ourisia calycina;103274125
103275841;NA;Viridiplantae;Veronica chathamica x Veronica dieffenbachii;103275841
103275846;NA;Viridiplantae;Veronica pulvinaris x Veronica hookeri;103275846
103275850;NA;Viridiplantae;Veronica chionohebe x Veronica trifida;103275850
103283000;NA;Viridiplantae;Ipomoea coccinea x Ipomoea quamoclit;103283000
103283002;NA;Viridiplantae;Ipomoea batatas x Ipomoea hederacea;103283002
103284067;NA;Viridiplantae;Cestrum aurantiacum x Cestrum parqui;103284067
103284488;NA;Viridiplantae;Duboisia leichhardtii x Duboisia myoporoides;103284488
103284536;NA;Viridiplantae;Nicotiana glauca x Nicotiana langsdorffii;103284536
103284538;NA;Viridiplantae;Nicotiana rustica x Nicotiana plumbaginifolia;103284538
103284539;NA;Viridiplantae;Nicotiana tabacum x Nicotiana bigelovii;103284539
103284541;NA;Viridiplantae;Nicotiana suaveolens x Nicotiana tabacum;103284541
103284543;NA;Viridiplantae;Nicotiana langsdorffii x Nicotiana sanderae;103284543
103284600;NA;Viridiplantae;Nicotiana debneyi x Nicotiana tabacum;103284600
103284604;NA;Viridiplantae;Nicotiana glutinosa x Nicotiana tabacum;103284604
103285415;NA;Viridiplantae;Petunia x hybrida x Petunia axillaris subsp. parodii;103285415
103285419;NA;Viridiplantae;Petunia axillaris x Petunia exserta;103285419
103285723;NA;Viridiplantae;Capsicum chinense x Capsicum frutescens;103285723
103285725;NA;Viridiplantae;Capsicum annuum x Capsicum chinense;103285725
103285727;NA;Viridiplantae;Capsicum annuum x Capsicum frutescens;103285727
103288720;NA;Viridiplantae;Solanum lycopersicum x Solanum peruvianum;103288720
103288724;NA;Viridiplantae;Solanum lycopersicum x Solanum pennellii;103288724
103288726;NA;Viridiplantae;Solanum arcanum x Solanum peruvianum;103288726
103288728;NA;Viridiplantae;Solanum huaylasense x Solanum peruvianum;103288728
103288729;NA;Viridiplantae;Solanum lycopersicum x Solanum habrochaites;103288729
103288735;NA;Viridiplantae;Solanum lycopersicum x Solanum tuberosum;103288735
103288739;NA;Viridiplantae;Solanum lycopersicum x Solanum pimpinellifolium;103288739
103288948;NA;Viridiplantae;Solanum incanum x Solanum melongena;103288948
103288950;NA;Viridiplantae;Solanum capsicibaccatum x Solanum circaeifolium;103288950
103288952;NA;Viridiplantae;Solanum schenckii x Solanum brachycarpum;103288952
103288954;NA;Viridiplantae;Solanum sparsipilum x Solanum tuberosum;103288954
103288956;NA;Viridiplantae;Solanum commersonii x Solanum tuberosum;103288956
103288960;NA;Viridiplantae;Solanum phureja x Solanum tuberosum;103288960
103288962;NA;Viridiplantae;Solanum berthaultii x Solanum tuberosum;103288962
103288964;NA;Viridiplantae;Solanum phureja x Solanum stenotomum;103288964
103288966;NA;Viridiplantae;Solanum arnezii x Solanum hondelmannii;103288966
103288969;NA;Viridiplantae;Solanum kurtzianum x Solanum microdontum;103288969
103288971;NA;Viridiplantae;Solanum acaule x Solanum commersonii;103288971
