id;verbatim;type;parent;parent_taxonID;edited;source
urn:lsid:ipni.org:names:974756-1;Rhynchospora × hakkodensis Mochizuki;name;Rhynchospora alba;urn:lsid:ipni.org:names:50981926-1;Rhynchospora ×hakkodensis Mochizuki;ipni
urn:lsid:ipni.org:names:974756-1;Rhynchospora × hakkodensis Mochizuki;name;Rhynchospora yasudana;urn:lsid:ipni.org:names:50981927-1;Rhynchospora ×hakkodensis Mochizuki;ipni
urn:lsid:ipni.org:names:975002-1;Platyruscus × microglossus (Bertol.) A.P.Khokhr. & V.N.Tikhom.;name;NA;NA;Platyruscus ×microglossus (Bertol.) A.P.Khokhr. & V.N.Tikhom.;ipni
urn:lsid:ipni.org:names:975175-1;Ophrys × sanctae-sofiae M.P.Grasso & Liverani;name;Ophrys ciliata Kunth;urn:lsid:ipni.org:names:647837-1;Ophrys ×sanctae-sofiae M.P.Grasso & Liverani;ipni
urn:lsid:ipni.org:names:975175-1;Ophrys × sanctae-sofiae M.P.Grasso & Liverani;name;Ophrys iricolor Desf.;urn:lsid:ipni.org:names:647949-1;Ophrys ×sanctae-sofiae M.P.Grasso & Liverani;ipni
urn:lsid:ipni.org:names:975178-1;Carex × oberrodensis B.Walln.;name;Carex randalpina B.Walln.;urn:lsid:ipni.org:names:975177-1;Carex ×oberrodensis B.Walln.;ipni
urn:lsid:ipni.org:names:975178-1;Carex × oberrodensis B.Walln.;name;Carex elata All.;urn:lsid:ipni.org:names:299596-1;Carex ×oberrodensis B.Walln.;ipni
urn:lsid:ipni.org:names:975188-1;Echinops × pellenzianus Hügin & W.Lohmeyer;name;Echinops exaltatus W.D.J.Koch;urn:lsid:ipni.org:names:202485-1;Echinops ×pellenzianus Hügin & W.Lohmeyer;ipni
urn:lsid:ipni.org:names:975188-1;Echinops × pellenzianus Hügin & W.Lohmeyer;name;Echinops sphaerocephalus Sm.;urn:lsid:ipni.org:names:202679-1;Echinops ×pellenzianus Hügin & W.Lohmeyer;ipni
urn:lsid:ipni.org:names:975235-1;Stipa × kolakovskyi Tzvelev;name;Stipa hohenackeriana Trin. & Rupr.;urn:lsid:ipni.org:names:423391-1;Stipa ×kolakovskyi Tzvelev;ipni
urn:lsid:ipni.org:names:975235-1;Stipa × kolakovskyi Tzvelev;name;Stipa arabica Trin. & Rupr.;urn:lsid:ipni.org:names:423101-1;Stipa ×kolakovskyi Tzvelev;ipni
urn:lsid:ipni.org:names:975274-1;Ophrys × maladroxiensis Scrugli, Todde & Cogoni;name;Ophrys morisii (Martelli) Cif. & Giacom.;urn:lsid:ipni.org:names:648003-1;Ophrys ×maladroxiensis Scrugli, Todde & Cogoni;ipni
urn:lsid:ipni.org:names:975274-1;Ophrys × maladroxiensis Scrugli, Todde & Cogoni;name;Ophrys holoserica;urn:lsid:ipni.org:names:50894809-1;Ophrys ×maladroxiensis Scrugli, Todde & Cogoni;ipni
urn:lsid:ipni.org:names:975394-1;Dactylorhiza × lillsundica Kreutz;name;Dactylorhiza fuchsii (Druce) Soó;urn:lsid:ipni.org:names:626606-1;Dactylorhiza ×lillsundica Kreutz;ipni
urn:lsid:ipni.org:names:975394-1;Dactylorhiza × lillsundica Kreutz;name;Dactylorhiza incarnata (L.) Soó subsp. ochroleuca;urn:lsid:ipni.org:names:50982655-1;Dactylorhiza ×lillsundica Kreutz;ipni
urn:lsid:ipni.org:names:975395-1;Dactylorhiza × gotlandica Kreutz;name;Dactylorhiza traunsteineri (Saut. ex Rchb.) Soó;urn:lsid:ipni.org:names:626694-1;Dactylorhiza ×gotlandica Kreutz;ipni
urn:lsid:ipni.org:names:975395-1;Dactylorhiza × gotlandica Kreutz;name;Dactylorhiza incarnata (L.) Soó subsp. ochroleuca;urn:lsid:ipni.org:names:50982655-1;Dactylorhiza ×gotlandica Kreutz;ipni
urn:lsid:ipni.org:names:975400-1;× Barlorchis salaminensis Kalop. & Constantin.;name;Orchis italica Poir.;urn:lsid:ipni.org:names:648750-1;×Barlorchis salaminensis Kalop. & Constantin.;ipni
urn:lsid:ipni.org:names:975400-1;× Barlorchis salaminensis Kalop. & Constantin.;name;Barlia robertiana (Loisel.) Greuter;urn:lsid:ipni.org:names:617403-1;×Barlorchis salaminensis Kalop. & Constantin.;ipni
urn:lsid:ipni.org:names:975403-1;Sedum luteolum nothosubsp. hegnaueri ('t Hart) 't Hart;name;NA;NA;Sedum luteolum nothosubsp. hegnaueri ('t Hart) 't Hart;ipni
urn:lsid:ipni.org:names:975404-1;Sedum lorenzoi nothosubsp. hommelsii ('t Hart) 't Hart;name;NA;NA;Sedum lorenzoi nothosubsp. hommelsii ('t Hart) 't Hart;ipni
urn:lsid:ipni.org:names:975580-1;Thymus × guerrae F.Sáez & Sánchez-Gómez;name;Thymus membranaceus Boiss.;urn:lsid:ipni.org:names:461413-1;Thymus ×guerrae F.Sáez & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:975580-1;Thymus × guerrae F.Sáez & Sánchez-Gómez;name;Thymus vulgaris Willk.;urn:lsid:ipni.org:names:461767-1;Thymus ×guerrae F.Sáez & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:975581-1;Thymus × carrionii F.Sáez & Sánchez-Gómez;name;Thymus vulgaris Willk.;urn:lsid:ipni.org:names:461767-1;Thymus ×carrionii F.Sáez & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:975581-1;Thymus × carrionii F.Sáez & Sánchez-Gómez;name;Thymus moroderi Pau ex Martinez;urn:lsid:ipni.org:names:461439-1;Thymus ×carrionii F.Sáez & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:975582-1;Thymus × sorianoi F.Sáez & Sánchez-Gómez;name;Thymus zygis Brot. subsp. gracilis (Boiss.) R.Morales;urn:lsid:ipni.org:names:923933-1;Thymus ×sorianoi F.Sáez & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:975582-1;Thymus × sorianoi F.Sáez & Sánchez-Gómez;name;Thymus hyemalis Lange;urn:lsid:ipni.org:names:461258-1;Thymus ×sorianoi F.Sáez & Sánchez-Gómez;ipni
urn:lsid:ipni.org:names:975583-1;Thymus × mastichinalis Sánchez-Gómez & F.Sáez;name;Thymus hyemalis Lange;urn:lsid:ipni.org:names:461258-1;Thymus ×mastichinalis Sánchez-Gómez & F.Sáez;ipni
urn:lsid:ipni.org:names:975583-1;Thymus × mastichinalis Sánchez-Gómez & F.Sáez;name;Thymus mastichina L.;urn:lsid:ipni.org:names:461405-1;Thymus ×mastichinalis Sánchez-Gómez & F.Sáez;ipni
urn:lsid:ipni.org:names:975584-1;Thymus × garcia-martinoi Sánchez-Gómez & F.Sáez;name;Thymus hyemalis Lange;urn:lsid:ipni.org:names:461258-1;Thymus ×garcia-martinoi Sánchez-Gómez & F.Sáez;ipni
urn:lsid:ipni.org:names:975584-1;Thymus × garcia-martinoi Sánchez-Gómez & F.Sáez;name;Thymus baeticus;urn:lsid:ipni.org:names:50899914-1;Thymus ×garcia-martinoi Sánchez-Gómez & F.Sáez;ipni
urn:lsid:ipni.org:names:975613-1;Potentilla × arctoalaskensis Jurtzev;name;Potentilla litoralis Rydb.;urn:lsid:ipni.org:names:728419-1;Potentilla ×arctoalaskensis Jurtzev;ipni
urn:lsid:ipni.org:names:975613-1;Potentilla × arctoalaskensis Jurtzev;name;Potentilla arenosa (Turcz.) Juz.;urn:lsid:ipni.org:names:727656-1;Potentilla ×arctoalaskensis Jurtzev;ipni
urn:lsid:ipni.org:names:975725-1;Thymus sparsipilus nothovar. zimmermannii (Ferd.Weber) Čáp;name;NA;NA;Thymus sparsipilus nothovar. zimmermannii (Ferd.Weber) Čáp;ipni
urn:lsid:ipni.org:names:975726-1;Thymus porcii nothovar. moravicus (Ronniger ex Ferd.Weber) Čáp;name;NA;NA;Thymus porcii nothovar. moravicus (Ronniger ex Ferd.Weber) Čáp;ipni
urn:lsid:ipni.org:names:975727-1;Thymus desertostepposus nothovar. roudnicensis Ferd.Weber ex Čáp;name;NA;NA;Thymus desertostepposus nothovar. roudnicensis Ferd.Weber ex Čáp;ipni
urn:lsid:ipni.org:names:975733-1;Heterotropa × mitanii F.Maek. ex Akasawa;name;Heterotropa nankaiensis (Maekawa) Maekawa ex Nemoto;urn:lsid:ipni.org:names:93660-1;Heterotropa ×mitanii F.Maek. ex Akasawa;ipni
urn:lsid:ipni.org:names:975733-1;Heterotropa × mitanii F.Maek. ex Akasawa;name;Heterotropa aspera (Maekawa) Maekawa;urn:lsid:ipni.org:names:93637-1;Heterotropa ×mitanii F.Maek. ex Akasawa;ipni
urn:lsid:ipni.org:names:975804-1;Thymus × bonichensis Mateo & M.B.Crespo;name;Thymus leptophyllus Lange;urn:lsid:ipni.org:names:461350-1;Thymus ×bonichensis Mateo & M.B.Crespo;ipni
urn:lsid:ipni.org:names:975804-1;Thymus × bonichensis Mateo & M.B.Crespo;name;Thymus mastichina L.;urn:lsid:ipni.org:names:461405-1;Thymus ×bonichensis Mateo & M.B.Crespo;ipni
urn:lsid:ipni.org:names:975805-1;Thymus × borzygis Mateo & M.B.Crespo;name;Thymus borgiae Rivas Mart., A.Molina & G.Navarro;urn:lsid:ipni.org:names:936293-1;Thymus ×borzygis Mateo & M.B.Crespo;ipni
urn:lsid:ipni.org:names:975805-1;Thymus × borzygis Mateo & M.B.Crespo;name;Thymus zygis Brot.;urn:lsid:ipni.org:names:461800-1;Thymus ×borzygis Mateo & M.B.Crespo;ipni
urn:lsid:ipni.org:names:975861-1;Salvia rociana nothosubsp. paisarum Fern.Alonso;name;Salvia pauciserrata Benth. subsp. lasiocalicina J.R.I.Wood & Harley;urn:lsid:ipni.org:names:951078-1;Salvia rociana nothosubsp. paisarum Fern.Alonso;ipni
urn:lsid:ipni.org:names:975861-1;Salvia rociana nothosubsp. paisarum Fern.Alonso;name;Salvia splendens Ker Gawl.;urn:lsid:ipni.org:names:457297-1;Salvia rociana nothosubsp. paisarum Fern.Alonso;ipni
urn:lsid:ipni.org:names:975863-1;Viola × balearica Rosselló, Mayol & Mus;name;NA;NA;Viola ×balearica Rosselló, Mayol & Mus;ipni
urn:lsid:ipni.org:names:975875-1;Salvia × jamensis J.Compton;name;Salvia microphylla Sessé & Moc.;urn:lsid:ipni.org:names:456705-1;Salvia ×jamensis J.Compton;ipni
urn:lsid:ipni.org:names:975875-1;Salvia × jamensis J.Compton;name;Salvia greggii A.Gray;urn:lsid:ipni.org:names:456321-1;Salvia ×jamensis J.Compton;ipni
urn:lsid:ipni.org:names:975879-1;Cistus × matritensis Carazo & Jiménez Alb.;name;Cistus ladanifer;urn:lsid:ipni.org:names:50950488-1;Cistus ×matritensis Carazo & Jiménez Alb.;ipni
urn:lsid:ipni.org:names:975879-1;Cistus × matritensis Carazo & Jiménez Alb.;name;Cistus clusii Dunal;urn:lsid:ipni.org:names:168214-1;Cistus ×matritensis Carazo & Jiménez Alb.;ipni
urn:lsid:ipni.org:names:97608-1;Gomphocarpus × frederici (Hiern) Bullock;name;NA;NA;Gomphocarpus ×frederici (Hiern) Bullock;ipni
urn:lsid:ipni.org:names:976121-1;Cistus longifolius nothosubsp. grosii (Font Quer) Demoly, P.Monts., Muñoz Garm. & C.Navarro;name;NA;NA;Cistus longifolius nothosubsp. grosii (Font Quer) Demoly, P.Monts., Muñoz Garm. & C.Navarro;ipni
urn:lsid:ipni.org:names:976618-1;Eulophia × burundiensis Arbonn. & Geerinck;name;Eulophia cucullata (Afzel. ex Sw.) Steud.;urn:lsid:ipni.org:names:634532-1;Eulophia ×burundiensis Arbonn. & Geerinck;ipni
urn:lsid:ipni.org:names:976618-1;Eulophia × burundiensis Arbonn. & Geerinck;name;Eulophia flavopurpurea Rolfe;urn:lsid:ipni.org:names:634606-1;Eulophia ×burundiensis Arbonn. & Geerinck;ipni
urn:lsid:ipni.org:names:976690-1;Eremaea × codonocarpa Hnatiuk;name;Eremaea violacea F.Muell. subsp. raphiophylla Hnatiuk;urn:lsid:ipni.org:names:976676-1;Eremaea ×codonocarpa Hnatiuk;ipni
urn:lsid:ipni.org:names:976690-1;Eremaea × codonocarpa Hnatiuk;name;Eremaea asterocarpa Hnatiuk var. asterocarpa;urn:lsid:ipni.org:names:50984151-1;Eremaea ×codonocarpa Hnatiuk;ipni
urn:lsid:ipni.org:names:976691-1;Eremaea × phoenicea Hnatiuk;name;Eremaea violacea F.Muell. subsp. raphiophylla Hnatiuk;urn:lsid:ipni.org:names:976676-1;Eremaea ×phoenicea Hnatiuk;ipni
urn:lsid:ipni.org:names:976691-1;Eremaea × phoenicea Hnatiuk;name;Eremaea beaufortioides Benth.;urn:lsid:ipni.org:names:592570-1;Eremaea ×phoenicea Hnatiuk;ipni
urn:lsid:ipni.org:names:976742-1;Ophrys × raynaudii P.Delforge;name;Ophrys reinholdii;urn:lsid:ipni.org:names:50881291-1;Ophrys ×raynaudii P.Delforge;ipni
urn:lsid:ipni.org:names:976742-1;Ophrys × raynaudii P.Delforge;name;Ophrys argolica H.Fleischm. ex Vierh.;urn:lsid:ipni.org:names:647762-1;Ophrys ×raynaudii P.Delforge;ipni
urn:lsid:ipni.org:names:976880-1;Schomburgkia × intermedia (H.G.Jones) Withner;name;NA;NA;Schomburgkia ×intermedia (H.G.Jones) Withner;ipni
urn:lsid:ipni.org:names:976908-1;Ferocactus × grandiflorus (G.E.Linds.) G.Unger;name;NA;NA;Ferocactus ×grandiflorus (G.E.Linds.) G.Unger;ipni
urn:lsid:ipni.org:names:976921-1;Thymus × riojanus Uribe-Ech.;name;Thymus mastichina L. subsp. mastichina;urn:lsid:ipni.org:names:50899923-1;Thymus ×riojanus Uribe-Ech.;ipni
urn:lsid:ipni.org:names:976921-1;Thymus × riojanus Uribe-Ech.;name;Thymus loscosii Willk.;urn:lsid:ipni.org:names:461370-1;Thymus ×riojanus Uribe-Ech.;ipni
urn:lsid:ipni.org:names:976922-1;Thymus × severianoi Uribe-Ech.;name;Thymus vulgaris Willk. subsp. vulgaris;urn:lsid:ipni.org:names:50899918-1;Thymus ×severianoi Uribe-Ech.;ipni
urn:lsid:ipni.org:names:976922-1;Thymus × severianoi Uribe-Ech.;name;Thymus mastigophorus Lacaita;urn:lsid:ipni.org:names:461406-1;Thymus ×severianoi Uribe-Ech.;ipni
urn:lsid:ipni.org:names:976977-1;Monanthes sventenii nothovar. burchardii P.V.Heath;name;Monanthes pallens Christ var. silensis;urn:lsid:ipni.org:names:50984484-1;Monanthes sventenii nothovar. burchardii P.V.Heath;ipni
urn:lsid:ipni.org:names:976977-1;Monanthes sventenii nothovar. burchardii P.V.Heath;name;Monanthes laxiflora Bolle;urn:lsid:ipni.org:names:274585-1;Monanthes sventenii nothovar. burchardii P.V.Heath;ipni
urn:lsid:ipni.org:names:976978-1;Monanthes tilophila nothovar. chamorgensis (Bañares) P.V.Heath;name;NA;NA;Monanthes tilophila nothovar. chamorgensis (Bañares) P.V.Heath;ipni
urn:lsid:ipni.org:names:976980-1;Monanthes × isabellae nothosubsp. gomerensis (Bañares) P.V.Heath;name;NA;NA;Monanthes ×isabellae nothosubsp. gomerensis (Bañares) P.V.Heath;ipni
urn:lsid:ipni.org:names:977147-1;Mosiera × miraflorensis (Borhidi & O.Muñiz) Borhidi;name;NA;NA;Mosiera ×miraflorensis (Borhidi & O.Muñiz) Borhidi;ipni
urn:lsid:ipni.org:names:977196-1;Ribes × paui Blanca;name;Ribes uva-crispa;urn:lsid:ipni.org:names:50876638-1;Ribes ×paui Blanca;ipni
urn:lsid:ipni.org:names:977196-1;Ribes × paui Blanca;name;Ribes alpinum;urn:lsid:ipni.org:names:50876624-1;Ribes ×paui Blanca;ipni
urn:lsid:ipni.org:names:977197-1;Ribes × varoi Blanca;name;Ribes alpinum;urn:lsid:ipni.org:names:50876624-1;Ribes ×varoi Blanca;ipni
urn:lsid:ipni.org:names:977197-1;Ribes × varoi Blanca;name;Ribes petraeum;urn:lsid:ipni.org:names:50984725-1;Ribes ×varoi Blanca;ipni
urn:lsid:ipni.org:names:977346-1;Laelia × mucugensis F.E.L.Miranda;name;Laelia bahiensis Schltr.;urn:lsid:ipni.org:names:639554-1;Laelia ×mucugensis F.E.L.Miranda;ipni
urn:lsid:ipni.org:names:977346-1;Laelia × mucugensis F.E.L.Miranda;name;Laelia pfisteri Pabst & Senghas;urn:lsid:ipni.org:names:639674-1;Laelia ×mucugensis F.E.L.Miranda;ipni
urn:lsid:ipni.org:names:977628-1;Rhynchostele × aspersa (Rchb.f.) Soto Arenas & Salazar;name;NA;NA;Rhynchostele ×aspersa (Rchb.f.) Soto Arenas & Salazar;ipni
urn:lsid:ipni.org:names:977634-1;Rhynchostele × duvivieriana (Rchb.f.) Soto Arenas & Salazar;name;NA;NA;Rhynchostele ×duvivieriana (Rchb.f.) Soto Arenas & Salazar;ipni
urn:lsid:ipni.org:names:977638-1;Rhynchostele × humeana (Rchb.f.) Soto Arenas & Salazar;name;NA;NA;Rhynchostele ×humeana (Rchb.f.) Soto Arenas & Salazar;ipni
urn:lsid:ipni.org:names:977646-1;Rhynchostele × vexativa (Rchb.f.) Soto Arenas & Salazar;name;NA;NA;Rhynchostele ×vexativa (Rchb.f.) Soto Arenas & Salazar;ipni
urn:lsid:ipni.org:names:977706-1;Cylindropuntia × antoniae P.V.Heath;name;Cylindropuntia kleiniae (DC.) F.M.Knuth;urn:lsid:ipni.org:names:131396-1;Cylindropuntia ×antoniae P.V.Heath;ipni
urn:lsid:ipni.org:names:977706-1;Cylindropuntia × antoniae P.V.Heath;name;Cylindropuntia leptocaulis (DC.) F.M.Knuth;urn:lsid:ipni.org:names:131397-1;Cylindropuntia ×antoniae P.V.Heath;ipni
urn:lsid:ipni.org:names:977709-1;Cylindropuntia × grantiorum P.V.Heath;name;Cylindropuntia spinosior (Engelm.) F.M.Knuth;urn:lsid:ipni.org:names:131419-1;Cylindropuntia ×grantiorum P.V.Heath;ipni
urn:lsid:ipni.org:names:977709-1;Cylindropuntia × grantiorum P.V.Heath;name;Cylindropuntia versicolor (Engelm.) F.M.Knuth;urn:lsid:ipni.org:names:131428-1;Cylindropuntia ×grantiorum P.V.Heath;ipni
urn:lsid:ipni.org:names:977710-1;Cylindropuntia × kelvinensis (V.E.Grant & K.A.Grant) P.V.Heath;name;NA;NA;Cylindropuntia ×kelvinensis (V.E.Grant & K.A.Grant) P.V.Heath;ipni
urn:lsid:ipni.org:names:977711-1;Cylindropuntia × media P.V.Heath;name;Cylindropuntia whipplei (Engelm. & J.M.Bigelow) F.M.Knuth;urn:lsid:ipni.org:names:131433-1;Cylindropuntia ×media P.V.Heath;ipni
urn:lsid:ipni.org:names:977711-1;Cylindropuntia × media P.V.Heath;name;Cylindropuntia imbricata (Haw.) F.M.Knuth;urn:lsid:ipni.org:names:131394-1;Cylindropuntia ×media P.V.Heath;ipni
urn:lsid:ipni.org:names:977956-1;Isodon × kurobana-akichoji Murata;name;Isodon trichocarpus Kudô;urn:lsid:ipni.org:names:448622-1;Isodon ×kurobana-akichoji Murata;ipni
urn:lsid:ipni.org:names:977956-1;Isodon × kurobana-akichoji Murata;name;Isodon longitubus Kudô;urn:lsid:ipni.org:names:448590-1;Isodon ×kurobana-akichoji Murata;ipni
urn:lsid:ipni.org:names:977957-1;Isodon × kurobana-saninhikiokoshi Murata;name;Isodon trichocarpus Kudô;urn:lsid:ipni.org:names:448622-1;Isodon ×kurobana-saninhikiokoshi Murata;ipni
urn:lsid:ipni.org:names:977957-1;Isodon × kurobana-saninhikiokoshi Murata;name;Isodon shikokianus (Makino) H.Hara var. occidentalis;urn:lsid:ipni.org:names:50985592-1;Isodon ×kurobana-saninhikiokoshi Murata;ipni
urn:lsid:ipni.org:names:977958-1;Isodon × takakuma-akichoji Murata;name;Isodon longitubus Kudô;urn:lsid:ipni.org:names:448590-1;Isodon ×takakuma-akichoji Murata;ipni
urn:lsid:ipni.org:names:977958-1;Isodon × takakuma-akichoji Murata;name;Isodon shikokianus (Makino) H.Hara var. intermedius;urn:lsid:ipni.org:names:50985594-1;Isodon ×takakuma-akichoji Murata;ipni
urn:lsid:ipni.org:names:978102-1;Verticordia × eurardyensis Eliz.George & A.S.George;name;Verticordia dichroma A.S.George var. dichroma;urn:lsid:ipni.org:names:50985781-1;Verticordia ×eurardyensis Eliz.George & A.S.George;ipni
urn:lsid:ipni.org:names:978102-1;Verticordia × eurardyensis Eliz.George & A.S.George;name;Verticordia spicata F.Muell. subsp. spicata;urn:lsid:ipni.org:names:50985782-1;Verticordia ×eurardyensis Eliz.George & A.S.George;ipni
urn:lsid:ipni.org:names:978227-1;Acer × conspicuum van Gelderen & Oterdoom;name;Acer pensylvanicum L.;urn:lsid:ipni.org:names:781446-1;Acer ×conspicuum van Gelderen & Oterdoom;ipni
urn:lsid:ipni.org:names:978227-1;Acer × conspicuum van Gelderen & Oterdoom;name;Acer davidii;urn:lsid:ipni.org:names:50953178-1;Acer ×conspicuum van Gelderen & Oterdoom;ipni
urn:lsid:ipni.org:names:978555-1;Rubus × pseudochingii Naruh. & Masaki;name;Rubus corchorifolius L.f.;urn:lsid:ipni.org:names:736023-1;Rubus ×pseudochingii Naruh. & Masaki;ipni
urn:lsid:ipni.org:names:978555-1;Rubus × pseudochingii Naruh. & Masaki;name;Rubus chingii Hu;urn:lsid:ipni.org:names:735803-1;Rubus ×pseudochingii Naruh. & Masaki;ipni
urn:lsid:ipni.org:names:978687-1;Thymus × mourae Paiva & Salgueiro;name;Thymus lotocephalus G.López & R.Morales;urn:lsid:ipni.org:names:905442-1;Thymus ×mourae Paiva & Salgueiro;ipni
urn:lsid:ipni.org:names:978687-1;Thymus × mourae Paiva & Salgueiro;name;Thymus mastichina L. subsp. donyanae R.Morales;urn:lsid:ipni.org:names:918732-1;Thymus ×mourae Paiva & Salgueiro;ipni
urn:lsid:ipni.org:names:978688-1;Thymus × ramonianus Paiva & Salgueiro;name;Thymus mastichina L. subsp. mastichina;urn:lsid:ipni.org:names:50899923-1;Thymus ×ramonianus Paiva & Salgueiro;ipni
urn:lsid:ipni.org:names:978688-1;Thymus × ramonianus Paiva & Salgueiro;name;Thymus camphoratus Hoffmanns. & Link;urn:lsid:ipni.org:names:460994-1;Thymus ×ramonianus Paiva & Salgueiro;ipni
urn:lsid:ipni.org:names:978702-1;Salix × blakolgae Drobow;name;Salix blakii Goerz;urn:lsid:ipni.org:names:777174-1;Salix ×blakolgae Drobow;ipni
urn:lsid:ipni.org:names:978702-1;Salix × blakolgae Drobow;name;Salix olgae Regel;urn:lsid:ipni.org:names:778348-1;Salix ×blakolgae Drobow;ipni
urn:lsid:ipni.org:names:978703-1;Salix × coerulangrenica Drobow;name;Salix angrenica Drobow;urn:lsid:ipni.org:names:978260-1;Salix ×coerulangrenica Drobow;ipni
urn:lsid:ipni.org:names:978703-1;Salix × coerulangrenica Drobow;name;Salix coeruleiformis Drobow;urn:lsid:ipni.org:names:978261-1;Salix ×coerulangrenica Drobow;ipni
urn:lsid:ipni.org:names:978704-1;Salix × olgangrenica Drobow;name;Salix angrenica Drobow;urn:lsid:ipni.org:names:978260-1;Salix ×olgangrenica Drobow;ipni
urn:lsid:ipni.org:names:978704-1;Salix × olgangrenica Drobow;name;Salix olgae Regel;urn:lsid:ipni.org:names:778348-1;Salix ×olgangrenica Drobow;ipni
urn:lsid:ipni.org:names:978726-1;Rubus pseudoidaeus nothof. pseudocaesius (Weihe) H.E.Weber;name;NA;NA;Rubus pseudoidaeus nothof. pseudocaesius (Weihe) H.E.Weber;ipni
urn:lsid:ipni.org:names:978823-1;Dactylorhiza × versicolor (J.C.Schmidt ex Lüscher) Gathoye & D.Tyteca;name;NA;NA;Dactylorhiza ×versicolor (J.C.Schmidt ex Lüscher) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978824-1;Dactylorhiza aschersoniana nothovar. wisniewskii (Hemke) Gathoye & D.Tyteca;name;NA;NA;Dactylorhiza aschersoniana nothovar. wisniewskii (Hemke) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978825-1;Dactylorhiza × aschersoniana nothosubsp. hochreutineriana (Hellm.) Gathoye & D.Tyteca;name;NA;NA;Dactylorhiza ×aschersoniana nothosubsp. hochreutineriana (Hellm.) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978826-1;Dactylorhiza carnea nothosubsp. maculatiformis (Rouy) Gathoye & D.Tyteca;name;NA;NA;Dactylorhiza carnea nothosubsp. maculatiformis (Rouy) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978827-1;Dactylorhiza × monticola (Potůček) Gathoye & D.Tyteca;name;NA;NA;Dactylorhiza ×monticola (Potůček) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978828-1;Dactylorhiza hallii nothosubsp. nummiana (P.Fourn.) Gathoye & D.Tyteca;name;NA;NA;Dactylorhiza hallii nothosubsp. nummiana (P.Fourn.) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978829-1;Dactyloglossum × erdingeri nothof. elongatum (E.G.Camus) Gathoye & D.Tyteca;name;NA;NA;Dactyloglossum ×erdingeri nothof. elongatum (E.G.Camus) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978830-1;Pseudorhiza × minor (Potůček) Gathoye & D.Tyteca;name;NA;NA;Pseudorhiza ×minor (Potůček) Gathoye & D.Tyteca;ipni
urn:lsid:ipni.org:names:978831-1;× Dactylodenia sourekii (F.Proch.) Gathoye & D.Tyteca;name;NA;NA;×Dactylodenia sourekii (F.Proch.) Gathoye & D.Tyteca;ipni
