taxonID;Taxon;taxonName;taxonNameEdited;taxonNameEditedShort;taxonNameAuthors;taxonRank;isHybrid;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;taxonNameForGSL;keep;remark
pladias:4613;Taraxacum limosum;Taraxacum limosum Soest;Taraxacum limosum Soest;Taraxacum limosum;Soest;species;NA;Taraxacum limosum Soest;Taraxacum sect. Palustria;1;NA;Taraxacum limosum;0;extinct/missing
pladias:4614;Taraxacum portentosum;Taraxacum portentosum Kirschner et Štěpánek;Taraxacum portentosum Kirschner & Štěpánek;Taraxacum portentosum;Kirschner & Štěpánek;species;NA;Taraxacum portentosum Kirschner & Štěpánek;Taraxacum sect. Palustria;1;NA;Taraxacum portentosum;0;outside final grid
pladias:4615;Taraxacum pseudobalticum;Taraxacum pseudobalticum Soest;Taraxacum pseudobalticum Soest;Taraxacum pseudobalticum;Soest;species;NA;Taraxacum pseudobalticum Soest;Taraxacum sect. Palustria;1;NA;Taraxacum pseudobalticum;0;extinct/missing
pladias:2664;Taraxacum bessarabicum;Taraxacum bessarabicum (Hornem.) Hand.-Mazz.;Taraxacum bessarabicum (Hornem.) Hand.-Mazz.;Taraxacum bessarabicum;(Hornem.) Hand.-Mazz.;species;NA;Taraxacum bessarabicum (Hornem.) Hand.-Mazz.;Taraxacum sect. Piesis;32;28;Taraxacum bessarabicum;1;NA
pladias:1316;Taraxacum elegantius;Taraxacum elegantius Kirschner et al.;Taraxacum elegantius Kirschner & al.;Taraxacum elegantius;Kirschner & al.;species;NA;Taraxacum elegantius Kirschner & al.;Taraxacum sect. Taraxacum;57;57;Taraxacum elegantius;1;NA
pladias:1317;Taraxacum ingens;Taraxacum ingens Palmgr.;Taraxacum ingens Palmgr.;Taraxacum ingens;Palmgr.;species;NA;Taraxacum ingens Palmgren;Taraxacum sect. Taraxacum;19;15;Taraxacum ingens;1;NA
pladias:1693;Taraxacum alatum;Taraxacum alatum H. Lindb.;Taraxacum alatum H.Lindb.;Taraxacum alatum;H.Lindb.;species;NA;Taraxacum alatum H.Lindb.;Taraxacum sect. Taraxacum;105;96;Taraxacum alatum;1;NA
pladias:1694;Taraxacum contractum;Taraxacum contractum Markl.;Taraxacum contractum Markl.;Taraxacum contractum;Markl.;species;NA;Taraxacum contractum Markl.;Taraxacum sect. Taraxacum;18;16;Taraxacum contractum;1;NA
pladias:1695;Taraxacum deltoidifrons;Taraxacum deltoidifrons H. Øllg.;Taraxacum deltoidifrons H.Øllg.;Taraxacum deltoidifrons;H.Øllg.;species;NA;Taraxacum deltoidifrons H.Øllg.;Taraxacum sect. Taraxacum;8;7;Taraxacum deltoidifrons;1;NA
pladias:1696;Taraxacum ekmanii;Taraxacum ekmanii Dahlst.;Taraxacum ekmanii Dahlst.;Taraxacum ekmanii;Dahlst.;species;NA;Taraxacum ekmanii Dahlst.;Taraxacum sect. Taraxacum;37;36;Taraxacum ekmanii;1;NA
pladias:1697;Taraxacum fasciatum;Taraxacum fasciatum Dahlst.;Taraxacum fasciatum Dahlst.;Taraxacum fasciatum;Dahlst.;species;NA;Taraxacum fasciatum Dahlst.;Taraxacum sect. Taraxacum;25;19;Taraxacum fasciatum;1;NA
pladias:1699;Taraxacum glossodon;Taraxacum glossodon Sonck et H. Øllg.;Taraxacum glossodon Sonck & H.Øllg.;Taraxacum glossodon;Sonck & H.Øllg.;species;NA;Taraxacum glossodon Sonck & H.Øllg.;Taraxacum sect. Taraxacum;49;43;Taraxacum glossodon;1;NA
pladias:1700;Taraxacum hemicyclum;Taraxacum hemicyclum G. E. Haglund;Taraxacum hemicyclum G.E.Haglund;Taraxacum hemicyclum;G.E.Haglund;species;NA;Taraxacum hemicyclum G.E.Haglund;Taraxacum sect. Taraxacum;21;18;Taraxacum hemicyclum;1;NA
pladias:1701;Taraxacum hepaticum;Taraxacum hepaticum Rail.;Taraxacum hepaticum Rail.;Taraxacum hepaticum;Rail.;species;NA;Taraxacum hepaticum Rail.;Taraxacum sect. Taraxacum;64;56;Taraxacum hepaticum;1;NA
pladias:1702;Taraxacum lacinulatum;Taraxacum lacinulatum Markl.;Taraxacum lacinulatum Markl.;Taraxacum lacinulatum;Markl.;species;NA;Taraxacum lacinulatum Markl.;Taraxacum sect. Taraxacum;16;15;Taraxacum lacinulatum;1;NA
pladias:1703;Taraxacum oblongatum;Taraxacum oblongatum Dahlst.;Taraxacum oblongatum Dahlst.;Taraxacum oblongatum;Dahlst.;species;NA;Taraxacum oblongatum Dahlst.;Taraxacum sect. Taraxacum;2;1;Taraxacum oblongatum;1;NA
pladias:1704;Taraxacum obtusifrons;Taraxacum obtusifrons Markl.;Taraxacum obtusifrons Markl.;Taraxacum obtusifrons;Markl.;species;NA;Taraxacum obtusifrons Markl.;Taraxacum sect. Taraxacum;39;33;Taraxacum obtusifrons;1;NA
pladias:1705;Taraxacum ochrochlorum;Taraxacum ochrochlorum G. E. Haglund;Taraxacum ochrochlorum G.E.Haglund;Taraxacum ochrochlorum;G.E.Haglund;species;NA;Taraxacum ochrochlorum G.E.Haglund;Taraxacum sect. Taraxacum;4;3;Taraxacum ochrochlorum;1;NA
pladias:1706;Taraxacum ohlsenii;Taraxacum ohlsenii G. E. Haglund;Taraxacum ohlsenii G.E.Haglund;Taraxacum ohlsenii;G.E.Haglund;species;NA;Taraxacum ohlsenii G.E.Haglund;Taraxacum sect. Taraxacum;4;3;Taraxacum ohlsenii;1;NA
pladias:1707;Taraxacum pallidipes;Taraxacum pallidipes Markl.;Taraxacum pallidipes Markl.;Taraxacum pallidipes;Markl.;species;NA;Taraxacum pallidipes Markl. ex G.E.Haglund & Markl.;Taraxacum sect. Taraxacum;16;15;Taraxacum pallidipes;1;NA
pladias:1708;Taraxacum piceatum;Taraxacum piceatum Dahlst.;Taraxacum piceatum Dahlst.;Taraxacum piceatum;Dahlst.;species;NA;Taraxacum piceatum Dahlst.;Taraxacum sect. Taraxacum;14;13;Taraxacum piceatum;1;NA
pladias:1709;Taraxacum pulchrifolium;Taraxacum pulchrifolium Markl.;Taraxacum pulchrifolium Markl.;Taraxacum pulchrifolium;Markl.;species;NA;Taraxacum pulchrifolium Markl.;Taraxacum sect. Taraxacum;66;62;Taraxacum pulchrifolium;1;NA
pladias:1711;Taraxacum sertatum;Taraxacum sertatum Kirschner et al.;Taraxacum sertatum Kirschner & al.;Taraxacum sertatum;Kirschner & al.;species;NA;Taraxacum sertatum Kirschner & al.;Taraxacum sect. Taraxacum;65;60;Taraxacum sertatum;1;NA
pladias:1712;Taraxacum sublaeticolor;Taraxacum sublaeticolor Dahlst.;Taraxacum sublaeticolor Dahlst.;Taraxacum sublaeticolor;Dahlst.;species;NA;Taraxacum sublaeticolor Dahlst.;Taraxacum sect. Taraxacum;5;4;Taraxacum sublaeticolor;1;NA
pladias:1821;Taraxacum hahnii;Taraxacum hahnii Uhlemann;Taraxacum hahnii Uhlemann;Taraxacum hahnii;Uhlemann;species;NA;Taraxacum hahnii Uhlemann;Taraxacum sect. Taraxacum;1;1;Taraxacum hahnii;1;NA
pladias:1857;Taraxacum aequilobum;Taraxacum aequilobum Dahlst.;Taraxacum aequilobum Dahlst.;Taraxacum aequilobum;Dahlst.;species;NA;Taraxacum aequilobium Dahlst.;Taraxacum sect. Taraxacum;26;25;Taraxacum aequilobum;1;NA
pladias:2168;Taraxacum aberrans;Taraxacum aberrans Hagend. et al.;Taraxacum aberrans Hagend. & al.;Taraxacum aberrans;Hagend. & al.;species;NA;Taraxacum aberrans Hagend. & al.;Taraxacum sect. Taraxacum;3;3;Taraxacum aberrans;1;NA
pladias:2169;Taraxacum acervatulum;Taraxacum acervatulum Rail.;Taraxacum acervatulum Rail.;Taraxacum acervatulum;Rail.;species;NA;Taraxacum acervatulum Rail.;Taraxacum sect. Taraxacum;33;31;Taraxacum acervatulum;1;NA
pladias:2170;Taraxacum amplum;Taraxacum amplum Markl.;Taraxacum amplum Markl.;Taraxacum amplum;Markl.;species;NA;Taraxacum amplum Markl.;Taraxacum sect. Taraxacum;39;35;Taraxacum amplum;1;NA
pladias:2172;Taraxacum copidophyllum;Taraxacum copidophyllum Dahlst.;Taraxacum copidophyllum Dahlst.;Taraxacum copidophyllum;Dahlst.;species;NA;Taraxacum copidophyllum Dahlst.;Taraxacum sect. Taraxacum;13;13;Taraxacum copidophyllum;1;NA
pladias:2173;Taraxacum crassum;Taraxacum crassum H. Øllg. et Trávn.;Taraxacum crassum H.Øllg. & Trávn.;Taraxacum crassum;H.Øllg. & Trávn.;species;NA;Taraxacum crassum H.Øllg. & Trávn.;Taraxacum sect. Taraxacum;39;36;Taraxacum crassum;1;NA
pladias:2174;Taraxacum diastematicum;Taraxacum diastematicum Markl.;Taraxacum diastematicum Markl.;Taraxacum diastematicum;Markl.;species;NA;Taraxacum diastematicum Markl.;Taraxacum sect. Taraxacum;45;40;Taraxacum diastematicum;1;NA
pladias:2175;Taraxacum exsertiforme;Taraxacum exsertiforme Hagend. et al.;Taraxacum exsertiforme Hagend. & al.;Taraxacum exsertiforme;Hagend. & al.;species;NA;Taraxacum exsertiforme Hagend. & al.;Taraxacum sect. Taraxacum;28;28;Taraxacum exsertiforme;1;NA
pladias:2177;Taraxacum horridifrons;Taraxacum horridifrons Rail.;Taraxacum horridifrons Rail.;Taraxacum horridifrons;Rail.;species;NA;Taraxacum horridifrons Rail.;Taraxacum sect. Taraxacum;9;9;Taraxacum horridifrons;1;NA
pladias:2178;Taraxacum interveniens;Taraxacum interveniens G. E. Haglund;Taraxacum interveniens G.E.Haglund;Taraxacum interveniens;G.E.Haglund;species;NA;Taraxacum interveniens G.E.Haglund;Taraxacum sect. Taraxacum;53;48;Taraxacum interveniens;1;NA
pladias:2179;Taraxacum intumescens;Taraxacum intumescens G. E. Haglund;Taraxacum intumescens G.E.Haglund;Taraxacum intumescens;G.E.Haglund;species;NA;Taraxacum intumescens G.E.Haglund;Taraxacum sect. Taraxacum;1;1;Taraxacum intumescens;1;NA
pladias:2181;Taraxacum laticordatum;Taraxacum laticordatum Markl.;Taraxacum laticordatum Markl.;Taraxacum laticordatum;Markl.;species;NA;Taraxacum laticordatum Markl.;Taraxacum sect. Taraxacum;15;14;Taraxacum laticordatum;1;NA
pladias:2182;Taraxacum lingulatum;Taraxacum lingulatum Markl.;Taraxacum lingulatum Markl.;Taraxacum lingulatum;Markl.;species;NA;Taraxacum lingulatum Markl.;Taraxacum sect. Taraxacum;3;3;Taraxacum lingulatum;1;NA
pladias:2183;Taraxacum macranthoides;Taraxacum macranthoides G. E. Haglund;Taraxacum macranthoides G.E.Haglund;Taraxacum macranthoides;G.E.Haglund;species;NA;Taraxacum macranthoides G.E.Haglund;Taraxacum sect. Taraxacum;35;32;Taraxacum macranthoides;1;NA
pladias:2184;Taraxacum oxyrhinum;Taraxacum oxyrhinum Sahlin;Taraxacum oxyrhinum Sahlin;Taraxacum oxyrhinum;Sahlin;species;NA;Taraxacum oxyrhinum Sahlin;Taraxacum sect. Taraxacum;3;3;Taraxacum oxyrhinum;1;NA
pladias:2185;Taraxacum quadrangulum;Taraxacum quadrangulum Rail.;Taraxacum quadrangulum Rail.;Taraxacum quadrangulum;Rail.;species;NA;Taraxacum quadrangulum Rail.;Taraxacum sect. Taraxacum;5;4;Taraxacum quadrangulum;1;NA
pladias:2186;Taraxacum subxanthostigma;Taraxacum subxanthostigma H. Øllg.;Taraxacum subxanthostigma H.Øllg.;Taraxacum subxanthostigma;H.Øllg.;species;NA;Taraxacum subxanthostigma M.P.Christ. ex H.Øllg.;Taraxacum sect. Taraxacum;19;18;Taraxacum subxanthostigma;1;NA
pladias:2187;Taraxacum valens;Taraxacum valens Markl.;Taraxacum valens Markl.;Taraxacum valens;Markl.;species;NA;Taraxacum valens Markl.;Taraxacum sect. Taraxacum;23;23;Taraxacum valens;1;NA
pladias:2274;Taraxacum altissimum;Taraxacum altissimum H. Lindb.;Taraxacum altissimum H.Lindb.;Taraxacum altissimum;H.Lindb.;species;NA;Taraxacum altissimum H.Lindb.;Taraxacum sect. Taraxacum;15;13;Taraxacum altissimum;1;NA
pladias:307;Taraxacum sect. Taraxacum;Taraxacum sect. Taraxacum Kirschner et al.;NA;NA;NA;sect;NA;Taraxacum sect. Taraxacum;Taraxacum sect. Taraxacum;660;587;Taraxacum sect. Ruderalia;1;NA
pladias:3179;Taraxacum guttigestans;Taraxacum guttigestans H. Øllg. ex Kirschner et Štěpánek;Taraxacum guttigestans H.Øllg. ex Kirschner & Štěpánek;Taraxacum guttigestans;H.Øllg. ex Kirschner & Štěpánek;species;NA;Taraxacum guttigestans H.Øllg. ex Kirschner & Štepánek;Taraxacum sect. Taraxacum;16;14;Taraxacum guttigestans;1;NA
pladias:3406;Taraxacum fascinans;Taraxacum fascinans Kirschner et al.;Taraxacum fascinans Kirschner & al.;Taraxacum fascinans;Kirschner & al.;species;NA;Taraxacum fascinans Kirschner & al.;Taraxacum sect. Taraxacum;9;8;Taraxacum fascinans;1;NA
pladias:3529;Taraxacum violaceifrons;Taraxacum violaceifrons Trávn.;Taraxacum violaceifrons Trávn.;Taraxacum violaceifrons;Trávn.;species;NA;Taraxacum violaceifrons Trávn.;Taraxacum sect. Taraxacum;5;5;Taraxacum violaceifrons;1;NA
pladias:3580;Taraxacum pectinatiforme;Taraxacum pectinatiforme H. Lindb.;Taraxacum pectinatiforme H.Lindb.;Taraxacum pectinatiforme;H.Lindb.;species;NA;Taraxacum pectinatiforme H.Lindb.;Taraxacum sect. Taraxacum;3;3;Taraxacum pectinatiforme;1;NA
pladias:3581;Taraxacum sellandii;Taraxacum sellandii Dahlst.;Taraxacum sellandii Dahlst.;Taraxacum sellandii;Dahlst.;species;NA;Taraxacum sellandii Dahlst.;Taraxacum sect. Taraxacum;1;1;Taraxacum sellandii;1;NA
pladias:3607;Taraxacum tenebricans;Taraxacum tenebricans Dahlst.;Taraxacum tenebricans Dahlst.;Taraxacum tenebricans;Dahlst.;species;NA;Taraxacum tenebricans (Dahlst.) H.Lindb.;Taraxacum sect. Taraxacum;2;2;Taraxacum tenebricans;1;NA
pladias:3706;Taraxacum atrox;Taraxacum atrox Kirschner et Štěpánek;Taraxacum atrox Kirschner & Štěpánek;Taraxacum atrox;Kirschner & Štěpánek;species;NA;Taraxacum atrox Kirschner & Štěpánek;Taraxacum sect. Taraxacum;11;10;Taraxacum atrox;1;NA
pladias:3708;Taraxacum porrigentilobatum;Taraxacum porrigentilobatum Rail.;Taraxacum porrigentilobatum Rail.;Taraxacum porrigentilobatum;Rail.;species;NA;Taraxacum porrigentilobatum Rail.;Taraxacum sect. Taraxacum;23;23;Taraxacum porrigentilobatum;1;NA
pladias:3709;Taraxacum sinuatum;Taraxacum sinuatum Dahlst.;Taraxacum sinuatum Dahlst.;Taraxacum sinuatum;Dahlst.;species;NA;Taraxacum sinuatum Dahlst.;Taraxacum sect. Taraxacum;4;4;Taraxacum sinuatum;1;NA
pladias:3794;Taraxacum bellum;Taraxacum bellum H. Øllg.;Taraxacum bellum H.Øllg.;Taraxacum bellum;H.Øllg.;species;NA;Taraxacum bellum H.Øllg.;Taraxacum sect. Taraxacum;1;1;Taraxacum bellum;1;NA
pladias:3861;Taraxacum lucidum;Taraxacum lucidum Dahlst.;Taraxacum lucidum Dahlst.;Taraxacum lucidum;Dahlst.;species;NA;Taraxacum lucidum Dahlst.;Taraxacum sect. Taraxacum;7;6;Taraxacum lucidum;1;NA
pladias:3916;Taraxacum linearisquameum;Taraxacum linearisquameum Soest;Taraxacum linearisquameum Soest;Taraxacum linearisquameum;Soest;species;NA;Taraxacum linearisquameum Soest;Taraxacum sect. Taraxacum;17;15;Taraxacum linearisquameum;1;NA
pladias:4036;Taraxacum lacerifolium;Taraxacum lacerifolium G. E. Haglund;Taraxacum lacerifolium G.E.Haglund;Taraxacum lacerifolium;G.E.Haglund;species;NA;Taraxacum lacerifolium G.E.Haglund;Taraxacum sect. Taraxacum;1;1;Taraxacum lacerifolium;1;NA
pladias:4048;Taraxacum clarum;Taraxacum clarum Kirschner et al.;Taraxacum clarum Kirschner & al.;Taraxacum clarum;Kirschner & al.;species;NA;Taraxacum clarum Kirschner & al.;Taraxacum sect. Taraxacum;10;10;Taraxacum clarum;1;NA
pladias:4049;Taraxacum urbicola;Taraxacum urbicola Kirschner et al.;Taraxacum urbicola Kirschner & al.;Taraxacum urbicola;Kirschner & al.;species;NA;Taraxacum urbicola Kirschner & al.;Taraxacum sect. Taraxacum;26;26;Taraxacum urbicola;1;NA
pladias:4116;Taraxacum acroglossum;Taraxacum acroglossum Dahlst.;Taraxacum acroglossum Dahlst.;Taraxacum acroglossum;Dahlst.;species;NA;Taraxacum acroglossum Dahlst.;Taraxacum sect. Taraxacum;13;12;Taraxacum acroglossum;1;NA
pladias:4174;Taraxacum baeckiiforme;Taraxacum baeckiiforme Sahlin;Taraxacum baeckiiforme Sahlin;Taraxacum baeckiiforme;Sahlin;species;NA;Taraxacum baeckiiforme Sahlin;Taraxacum sect. Taraxacum;21;18;Taraxacum baeckiiforme;1;NA
pladias:4180;Taraxacum xanthostigma;Taraxacum xanthostigma H. Lindb.;Taraxacum xanthostigma H.Lindb.;Taraxacum xanthostigma;H.Lindb.;species;NA;Taraxacum xanthostigma H.Lindb.;Taraxacum sect. Taraxacum;1;1;Taraxacum xanthostigma;1;NA
pladias:4188;Taraxacum gentile;Taraxacum gentile Rail.;Taraxacum gentile Rail.;Taraxacum gentile;Rail.;species;NA;Taraxacum gentile G.E.Haglund & Rail.;Taraxacum sect. Taraxacum;20;20;Taraxacum gentile;1;NA
pladias:4189;Taraxacum intermedium agg.;Taraxacum intermedium agg.;NA;NA;NA;agg;NA;Taraxacum intermedium agg.;Taraxacum sect. Taraxacum;10;10;Taraxacum intermedium;1;NA
pladias:4195;Taraxacum flavostylum;Taraxacum flavostylum R. G. Bäck;Taraxacum flavostylum R.G.Bäck;Taraxacum flavostylum;R.G.Bäck;species;NA;Taraxacum flavostylum R.G.Bäck;Taraxacum sect. Taraxacum;8;8;Taraxacum flavostylum;1;NA
pladias:4196;Taraxacum gesticulans;Taraxacum gesticulans H. Øllg.;Taraxacum gesticulans H.Øllg.;Taraxacum gesticulans;H.Øllg.;species;NA;Taraxacum gesticulans H.Øllg.;Taraxacum sect. Taraxacum;2;2;Taraxacum gesticulans;1;NA
pladias:4197;Taraxacum jugiferum;Taraxacum jugiferum H. Øllg.;Taraxacum jugiferum H.Øllg.;Taraxacum jugiferum;H.Øllg.;species;NA;Taraxacum jugiferum H.Øllg.;Taraxacum sect. Taraxacum;21;21;Taraxacum jugiferum;1;NA
pladias:4261;Taraxacum maculatum;Taraxacum maculatum Jord.;Taraxacum maculatum Jord.;Taraxacum maculatum;Jord.;species;NA;Taraxacum maculatum Jord.;Taraxacum sect. Taraxacum;2;1;Taraxacum maculatum;1;NA
pladias:4263;Taraxacum huelphersianum;Taraxacum huelphersianum Dahlst. ex G. E. Haglund;Taraxacum huelphersianum Dahlst. ex G.E.Haglund;Taraxacum huelphersianum;Dahlst. ex G.E.Haglund;species;NA;Taraxacum huelphersianum Dahlst. ex G.E.Haglund;Taraxacum sect. Taraxacum;4;4;Taraxacum huelphersianum;1;NA
pladias:4269;Taraxacum ostenfeldii;Taraxacum ostenfeldii Raunk.;Taraxacum ostenfeldii Raunk.;Taraxacum ostenfeldii;Raunk.;species;NA;Taraxacum ostenfeldii Raunk.;Taraxacum sect. Taraxacum;2;2;Taraxacum ostenfeldii;1;NA
pladias:4297;Taraxacum intermedium;Taraxacum intermedium Raunk.;Taraxacum intermedium Raunk.;Taraxacum intermedium;Raunk.;species;NA;Taraxacum intermedium Raunk.;Taraxacum sect. Taraxacum;2;2;Taraxacum intermedium;1;NA
pladias:4301;Taraxacum pulverulentum;Taraxacum pulverulentum H. Øllg.;Taraxacum pulverulentum H.Øllg.;Taraxacum pulverulentum;H.Øllg.;species;NA;Taraxacum pulverulentum H.Øllg.;Taraxacum sect. Taraxacum;3;3;Taraxacum pulverulentum;1;NA
pladias:4348;Taraxacum gibberum;Taraxacum gibberum Markl.;Taraxacum gibberum Markl.;Taraxacum gibberum;Markl.;species;NA;Taraxacum gibberum Markl.;Taraxacum sect. Taraxacum;1;1;Taraxacum gibberum;1;NA
pladias:4349;Taraxacum violaceinervosum;Taraxacum violaceinervosum Rail.;Taraxacum violaceinervosum Rail.;Taraxacum violaceinervosum;Rail.;species;NA;Taraxacum violaceinervosum Rail.;Taraxacum sect. Taraxacum;3;3;Taraxacum violaceinervosum;1;NA
pladias:4408;Taraxacum moldavicum;Taraxacum moldavicum V. Chán et al.;Taraxacum moldavicum V.Chán & al.;Taraxacum moldavicum;V.Chán & al.;species;NA;Taraxacum moldavicum V.Chán & al.;Taraxacum sect. Taraxacum;6;4;Taraxacum moldavicum;1;NA
pladias:4492;Taraxacum undulatiforme;Taraxacum undulatiforme Dahlst.;Taraxacum undulatiforme Dahlst.;Taraxacum undulatiforme;Dahlst.;species;NA;Taraxacum undulatiforme Dahlst.;Taraxacum sect. Taraxacum;1;1;Taraxacum undulatiforme;1;NA
pladias:4531;Taraxacum verticosum;Taraxacum verticosum Rail.;Taraxacum verticosum Rail.;Taraxacum verticosum;Rail.;species;NA;Taraxacum verticosum Rail.;Taraxacum sect. Taraxacum;7;5;Taraxacum verticosum;1;NA
pladias:3344;Taxodium distichum;Taxodium distichum (L.) Rich.;Taxodium distichum (L.) Rich.;Taxodium distichum;(L.) Rich.;species;NA;Taxodium distichum (L.) Rich.;Taxodium distichum (L.) Rich.;8;8;Taxodium distichum;0;cultivated
pladias:1231;Taxus baccata;Taxus baccata L.;Taxus baccata L.;Taxus baccata;L.;species;NA;Taxus baccata L.;Taxus baccata L.;287;267;Taxus baccata;1;NA
pladias:795;Teesdalia nudicaulis;Teesdalia nudicaulis (L.) W. T. Aiton;Teesdalia nudicaulis (L.) W.T.Aiton;Teesdalia nudicaulis;(L.) W.T.Aiton;species;NA;Teesdalia nudicaulis (L.) W.T.Aiton;Teesdalia nudicaulis (L.) W.T.Aiton;83;80;Teesdalia nudicaulis;1;NA
pladias:1364;Telekia speciosa;Telekia speciosa (Schreb.) Baumg.;Telekia speciosa (Schreb.) Baumg.;Telekia speciosa;(Schreb.) Baumg.;species;NA;Telekia speciosa (Schreb.) Baumg.;Telekia speciosa (Schreb.) Baumg.;240;222;Telekia speciosa;1;NA
pladias:2841;Tellima grandiflora;Tellima grandiflora (Pursh) Douglas ex Lindl.;Tellima grandiflora (Pursh) Douglas ex Lindl.;Tellima grandiflora;(Pursh) Douglas ex Lindl.;species;NA;Tellima grandiflora (Pursh) Douglas ex Lindl.;Tellima grandiflora (Pursh) Douglas ex Lindl.;2;1;Tellima grandiflora;1;NA
pladias:308;Tephroseris crispa;Tephroseris crispa (Jacq.) Rchb.;Tephroseris crispa (Jacq.) Rchb.;Tephroseris crispa;(Jacq.) Rchb.;species;NA;Tephroseris crispa Schur;Tephroseris crispa Schur;309;277;Tephroseris crispa;1;NA
pladias:2952;Tephroseris aurantiaca;Tephroseris aurantiaca (Willd.) Griseb. et Schenk;Tephroseris aurantiaca (Willd.) Griseb. & Schenk;Tephroseris aurantiaca;(Willd.) Griseb. & Schenk;species;NA;Tephroseris integrifolia subsp. aurantiaca (Hoppe ex Willd.) B.Nord.;Tephroseris integrifolia (L.) Holub;6;6;Tephroseris aurantiaca;1;NA
pladias:2953;Tephroseris integrifolia;Tephroseris integrifolia (L.) Holub;Tephroseris integrifolia (L.) Holub;Tephroseris integrifolia;(L.) Holub;species;NA;Tephroseris integrifolia (L.) Holub;Tephroseris integrifolia (L.) Holub;24;21;Tephroseris integrifolia;1;NA
pladias:4483;Tephroseris longifolia;Tephroseris longifolia (Jacq.) Griseb. et Schenk;Tephroseris longifolia (Jacq.) Griseb. & Schenk;Tephroseris longifolia;(Jacq.) Griseb. & Schenk;species;NA;Tephroseris longifolia (Jacq.) Griseb. & Schenk;Tephroseris longifolia (Jacq.) Griseb. & Schenk;2;NA;Tephroseris longifolia;0;outside final grid
pladias:4484;Tephroseris longifolia subsp. moravica;Tephroseris longifolia subsp. moravica Holub;Tephroseris longifolia subsp. moravica Holub;Tephroseris longifolia subsp. moravica;Holub;subsp;NA;Tephroseris longifolia subsp. moravica J.Holub;Tephroseris longifolia (Jacq.) Griseb. & Schenk;2;NA;Tephroseris longifolia subsp. moravica;0;outside final grid
pladias:1549;Tephroseris palustris;Tephroseris palustris (L.) Rchb..;Tephroseris palustris (L.) Rchb.;Tephroseris palustris;(L.) Rchb.;species;NA;Tephroseris palustris (L.) Rchb.;Tephroseris palustris (L.) Rchb.;8;8;Tephroseris palustris;0;extinct/missing
pladias:1859;Tetragonia tetragonoides;Tetragonia tetragonoides (Pall.) Kuntze;Tetragonia tetragonoides (Pall.) Kuntze;Tetragonia tetragonoides;(Pall.) Kuntze;species;NA;Tetragonia tetragonoides (Pall.) Kuntze;Tetragonia tetragonoides (Pall.) Kuntze;5;5;Tetragonia tetragonoides;1;NA
