NAMNR;taxonID;taxonName;taxonRank;isHybrid;taxonNameEdited;taxonNameEditedShort;taxonNameEditedAuthors;higherTaxonID;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;keep;remark;taxonNameForGSL;isAquatic
25543;floraweb:25543;Taraxacum sagittipotens Dahlst. & Ohlsén ex G. E. Haglund;species;FALSE;Taraxacum sagittipotens Dahlst. & Ohlsén ex G.E.Haglund;Taraxacum sagittipotens;Dahlst. & Ohlsén ex G.E.Haglund;floraweb:7434;Taraxacum sagittipotens Dahlst. & Ohlsén ex G.E.Haglund;Taraxacum sect. Taraxacum;1;1;1;;Taraxacum sagittipotens;
25546;floraweb:25546;Taraxacum semiglobosum H. Lindb.;species;FALSE;Taraxacum semiglobosum H.Lindb.;Taraxacum semiglobosum;H.Lindb.;floraweb:7434;Taraxacum semiglobosum H.Lindb.;Taraxacum sect. Taraxacum;73;65;1;;Taraxacum semiglobosum;
25553;floraweb:25553;Taraxacum stereodes Ekman ex G. E. Haglund;species;FALSE;Taraxacum stereodes Ekman ex G.E.Haglund;Taraxacum stereodes;Ekman ex G.E.Haglund;floraweb:7434;Taraxacum stereodes Ekman;Taraxacum sect. Taraxacum;6;2;1;;Taraxacum stereodes;
25554;floraweb:25554;Taraxacum subcanescens Markl. ex Puol.;species;FALSE;Taraxacum subcanescens Markl. ex Puol.;Taraxacum subcanescens;Markl. ex Puol.;floraweb:7434;Taraxacum subcanescens Markl. ex Puol.;Taraxacum sect. Taraxacum;6;4;1;;Taraxacum subcanescens;
25556;floraweb:25556;Taraxacum sublaeticolor Dahlst.;species;FALSE;Taraxacum sublaeticolor Dahlst.;Taraxacum sublaeticolor;Dahlst.;floraweb:7434;Taraxacum sublaeticolor Dahlst.;Taraxacum sect. Taraxacum;28;26;1;;Taraxacum sublaeticolor;
25557;floraweb:25557;Taraxacum subpraticola G. E. Haglund;species;FALSE;Taraxacum subpraticola G.E.Haglund;Taraxacum subpraticola;G.E.Haglund;floraweb:7434;Taraxacum subpraticola G.E.Haglund;Taraxacum sect. Taraxacum;1;0;0;outside final grid;Taraxacum subpraticola;
25558;floraweb:25558;Taraxacum subundulatum Dahlst.;species;FALSE;Taraxacum subundulatum Dahlst.;Taraxacum subundulatum;Dahlst.;floraweb:7434;Taraxacum subundulatum Dahlst.;Taraxacum sect. Taraxacum;75;62;1;;Taraxacum subundulatum;
25563;floraweb:25563;Taraxacum tenebricans (Dahlst.) Raunk.;species;FALSE;Taraxacum tenebricans (Dahlst.) Raunk.;Taraxacum tenebricans;(Dahlst.) Raunk.;floraweb:7434;Taraxacum tenebricans (Dahlst.) H.Lindb.;Taraxacum sect. Taraxacum;44;34;1;;Taraxacum tenebricans;
25568;floraweb:25568;Taraxacum trilobatum Palmgr.;species;FALSE;Taraxacum trilobatum Palmgr.;Taraxacum trilobatum;Palmgr.;floraweb:7434;Taraxacum trilobatum Palmgr.;Taraxacum sect. Taraxacum;7;6;1;;Taraxacum trilobatum;
25571;floraweb:25571;Taraxacum vastisectum Markl. ex Puol.;species;FALSE;Taraxacum vastisectum Markl. ex Puol.;Taraxacum vastisectum;Markl. ex Puol.;floraweb:7434;Taraxacum vastisectum Markl. ex Puol.;Taraxacum sect. Taraxacum;2;0;0;outside final grid;Taraxacum vastisectum;
25577;floraweb:25577;Taraxacum xanthostigma H. Lindb.;species;FALSE;Taraxacum xanthostigma H.Lindb.;Taraxacum xanthostigma;H.Lindb.;floraweb:7434;Taraxacum xanthostigma H.Lindb.;Taraxacum sect. Taraxacum;3;1;1;;Taraxacum xanthostigma;
26263;floraweb:26263;Taraxacum debrayi Hagend., Soest & Zevenb.;species;FALSE;Taraxacum debrayi Hagend., Soest & Zevenb.;Taraxacum debrayi;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum debrayi Hagend. & al.;Taraxacum sect. Taraxacum;127;121;1;;Taraxacum debrayi;
26266;floraweb:26266;Taraxacum rutilum Kirschner & Štěpánek;species;FALSE;Taraxacum rutilum Kirschner & Štěpánek;Taraxacum rutilum;Kirschner & Štěpánek;floraweb:7434;Taraxacum rutilum Kirschner & Štepánek;Taraxacum sect. Taraxacum;7;7;1;;Taraxacum rutilum;
26490;floraweb:26490;Taraxacum atrox Kirschner & Štěpánek;species;FALSE;Taraxacum atrox Kirschner & Štěpánek;Taraxacum atrox;Kirschner & Štěpánek;floraweb:7434;Taraxacum atrox Kirschner & Štěpánek;Taraxacum sect. Taraxacum;17;16;1;;Taraxacum atrox;
26491;floraweb:26491;Taraxacum praecox Dahlst. ex Poulanne;species;FALSE;Taraxacum praecox Dahlst. ex Poulanne;Taraxacum praecox;Dahlst. ex Poulanne;floraweb:7434;Taraxacum praecox Dahlst. ex Puol.;Taraxacum sect. Taraxacum;26;26;1;;Taraxacum praecox;
26492;floraweb:26492;Taraxacum wiinstedtii H. Øllg.;species;FALSE;Taraxacum wiinstedtii H.Øllg.;Taraxacum wiinstedtii;H.Øllg.;floraweb:7434;Taraxacum wiinstedtii H.Øllg.;Taraxacum sect. Taraxacum;3;3;1;;Taraxacum wiinstedtii;
27772;floraweb:27772;Taraxacum floccosum Rail.;species;FALSE;Taraxacum floccosum Rail.;Taraxacum floccosum;Rail.;floraweb:7434;Taraxacum floccosum Rail.;Taraxacum sect. Taraxacum;34;34;1;;Taraxacum floccosum;
29800;floraweb:29800;Taraxacum aberrans Hagend., Soest & Zevenb.;species;FALSE;Taraxacum aberrans Hagend., Soest & Zevenb.;Taraxacum aberrans;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum aberrans Hagend. & al.;Taraxacum sect. Taraxacum;7;7;1;;Taraxacum aberrans;
29801;floraweb:29801;Taraxacum acrolobum Dahlst.;species;FALSE;Taraxacum acrolobum Dahlst.;Taraxacum acrolobum;Dahlst.;floraweb:7434;Taraxacum acrolobum Dahlst.;Taraxacum sect. Taraxacum;4;4;1;;Taraxacum acrolobum;
29803;floraweb:29803;Taraxacum atonolobum Hagend., Soest & Zevenb.;species;FALSE;Taraxacum atonolobum Hagend., Soest & Zevenb.;Taraxacum atonolobum;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum atonolobum Hagend. & al.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum atonolobum;
29804;floraweb:29804;Taraxacum capillosum H. Øllg. & Uhlemann;species;FALSE;Taraxacum capillosum H.Øllg. & Uhlemann;Taraxacum capillosum;H.Øllg. & Uhlemann;floraweb:7434;Taraxacum capillosum H.Øllg. & Uhlemann;Taraxacum sect. Taraxacum;5;5;1;;Taraxacum capillosum;
29805;floraweb:29805;Taraxacum cumulatum Rail.;species;FALSE;Taraxacum cumulatum Rail.;Taraxacum cumulatum;Rail.;floraweb:7434;Taraxacum cumulatum Rail.;Taraxacum sect. Taraxacum;1;1;1;;Taraxacum cumulatum;
29806;floraweb:29806;Taraxacum stenoglossum Brenner;species;FALSE;Taraxacum stenoglossum Brenner;Taraxacum stenoglossum;Brenner;floraweb:7434;Taraxacum stenoglossum Brenner;Taraxacum sect. Taraxacum;13;11;1;;Taraxacum stenoglossum;
29807;floraweb:29807;Taraxacum delectum Uhlemann;species;FALSE;Taraxacum delectum Uhlemann;Taraxacum delectum;Uhlemann;floraweb:7434;Taraxacum delectum Uhlemann;Taraxacum sect. Taraxacum;3;3;1;;Taraxacum delectum;
29808;floraweb:29808;Taraxacum exacutum Markl.;species;FALSE;Taraxacum exacutum Markl.;Taraxacum exacutum;Markl.;floraweb:7434;Taraxacum exacutum Markl.;Taraxacum sect. Taraxacum;7;4;1;;Taraxacum exacutum;
29810;floraweb:29810;Taraxacum fasciatiforme Soest;species;FALSE;Taraxacum fasciatiforme Soest;Taraxacum fasciatiforme;Soest;floraweb:7434;Taraxacum fasciatiforme Soest;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum fasciatiforme;
29813;floraweb:29813;Taraxacum gustavianum Sonck;species;FALSE;Taraxacum gustavianum Sonck;Taraxacum gustavianum;Sonck;floraweb:7434;Taraxacum gustavianum Sonck;Taraxacum sect. Taraxacum;1;1;1;;Taraxacum gustavianum;
29814;floraweb:29814;Taraxacum homoschistum H. Øllg.;species;FALSE;Taraxacum homoschistum H.Øllg.;Taraxacum homoschistum;H.Øllg.;floraweb:7434;Taraxacum homoschistum H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum homoschistum;
29815;floraweb:29815;Taraxacum humile Brenner;species;FALSE;Taraxacum humile Brenner;Taraxacum humile;Brenner;floraweb:7434;Taraxacum humile Brenner;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum humile;
29816;floraweb:29816;Taraxacum incisum H. Øllg.;species;FALSE;Taraxacum incisum H.Øllg.;Taraxacum incisum;H.Øllg.;floraweb:7434;Taraxacum incisum H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum incisum;
29817;floraweb:29817;Taraxacum infuscatum H. Øllg.;species;FALSE;Taraxacum infuscatum H.Øllg.;Taraxacum infuscatum;H.Øllg.;floraweb:7434;Taraxacum infuscatum H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum infuscatum;
29819;floraweb:29819;Taraxacum klingstedtii Sonck;species;FALSE;Taraxacum klingstedtii Sonck;Taraxacum klingstedtii;Sonck;floraweb:7434;Taraxacum klingstedtii Sonck;Taraxacum sect. Taraxacum;2;2;1;;Taraxacum klingstedtii;
29821;floraweb:29821;Taraxacum lundense H. Øllg. & Wittzell;species;FALSE;Taraxacum lundense H.Øllg. & Wittzell;Taraxacum lundense;H.Øllg. & Wittzell;floraweb:7434;Taraxacum lundense H.Øllg. & Wittzell;Taraxacum sect. Taraxacum;12;12;1;;Taraxacum lundense;
29823;floraweb:29823;Taraxacum nothum Hagend., Soest & Zevenb.;species;FALSE;Taraxacum nothum Hagend., Soest & Zevenb.;Taraxacum nothum;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum nothum Hagend. & al.;Taraxacum sect. Taraxacum;6;6;1;;Taraxacum nothum;
29824;floraweb:29824;Taraxacum opertum H. Øllg.;species;FALSE;Taraxacum opertum H.Øllg.;Taraxacum opertum;H.Øllg.;floraweb:7434;Taraxacum opertum H.Øllg.;Taraxacum sect. Taraxacum;1;1;1;;Taraxacum opertum;
29825;floraweb:29825;Taraxacum ottonis Uhlemann;species;FALSE;Taraxacum ottonis Uhlemann;Taraxacum ottonis;Uhlemann;floraweb:7434;Taraxacum ottonis Uhlemann;Taraxacum sect. Taraxacum;3;3;1;;Taraxacum ottonis;
29827;floraweb:29827;Taraxacum petterssonii Markl.;species;FALSE;Taraxacum petterssonii Markl.;Taraxacum petterssonii;Markl.;floraweb:7434;Taraxacum petterssonii Markl.;Taraxacum sect. Taraxacum;2;2;1;;Taraxacum petterssonii;
29828;floraweb:29828;Taraxacum praestabile Rail.;species;FALSE;Taraxacum praestabile Rail.;Taraxacum praestabile;Rail.;floraweb:7434;Taraxacum praestabile Rail.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum praestabile;
29829;floraweb:29829;Taraxacum proclinatum Rail.;species;FALSE;Taraxacum proclinatum Rail.;Taraxacum proclinatum;Rail.;floraweb:7434;Taraxacum proclinatum Rail.;Taraxacum sect. Taraxacum;3;3;1;;Taraxacum proclinatum;
29830;floraweb:29830;Taraxacum rhamphodes G. E. Haglund;species;FALSE;Taraxacum rhamphodes G.E.Haglund;Taraxacum rhamphodes;G.E.Haglund;floraweb:7434;Taraxacum rhamphodes G.E.Haglund;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum rhamphodes;
29831;floraweb:29831;Taraxacum ruptifolium H. Øllg.;species;FALSE;Taraxacum ruptifolium H.Øllg.;Taraxacum ruptifolium;H.Øllg.;floraweb:7434;Taraxacum ruptifolium H.Øllg.;Taraxacum sect. Taraxacum;5;2;1;;Taraxacum ruptifolium;
29833;floraweb:29833;Taraxacum semilunare Saarsoo;species;FALSE;Taraxacum semilunare Saarsoo;Taraxacum semilunare;Saarsoo;floraweb:7434;Taraxacum semilunare Saarsoo;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum semilunare;
29835;floraweb:29835;Taraxacum subborgvallii Uhlemann, Štěpánek & Kirschner;species;FALSE;Taraxacum subborgvallii Uhlemann, Štěpánek & Kirschner;Taraxacum subborgvallii;Uhlemann, Štěpánek & Kirschner;floraweb:7434;Taraxacum subborgvallii Uhlemann & al.;Taraxacum sect. Taraxacum;10;9;1;;Taraxacum subborgvallii;
29836;floraweb:29836;Taraxacum sublongisquameum M. P. Christ.;species;FALSE;Taraxacum sublongisquameum M.P.Christ.;Taraxacum sublongisquameum;M.P.Christ.;floraweb:7434;Taraxacum sublongisquameum M.P.Christ.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum sublongisquameum;
29837;floraweb:29837;Taraxacum theodori G. E. Haglund ex Lundev. & H. Øllg.;species;FALSE;Taraxacum theodori G.E.Haglund ex Lundev. & H.Øllg.;Taraxacum theodori;G.E.Haglund ex Lundev. & H.Øllg.;floraweb:7434;Taraxacum theodori Lundev. & H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum theodori;
29844;floraweb:29844;Taraxacum geminatum G. E. Haglund;species;FALSE;Taraxacum geminatum G.E.Haglund;Taraxacum geminatum;G.E.Haglund;floraweb:7434;Taraxacum geminatum G.E.Haglund;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum geminatum;
29846;floraweb:29846;Taraxacum moldavicum V. Chán, H. Øllg., Štěpánek, Trávn. & Žíla;species;FALSE;Taraxacum moldavicum V.Chán, H.Øllg., Štěpánek, Trávn. & Žíla;Taraxacum moldavicum;V.Chán, H.Øllg., Štěpánek, Trávn. & Žíla;floraweb:7434;Taraxacum moldavicum V.Chán & al.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum moldavicum;
29849;floraweb:29849;Taraxacum urbicola Kirschner, Štěpánek & Trávn.;species;FALSE;Taraxacum urbicola Kirschner, Štěpánek & Trávn.;Taraxacum urbicola;Kirschner, Štěpánek & Trávn.;floraweb:7434;Taraxacum urbicola Kirschner & al.;Taraxacum sect. Taraxacum;17;17;1;;Taraxacum urbicola;
29850;floraweb:29850;Taraxacum porrigentilobatum Rail.;species;FALSE;Taraxacum porrigentilobatum Rail.;Taraxacum porrigentilobatum;Rail.;floraweb:29850;Taraxacum porrigentilobatum Rail.;Taraxacum sect. Taraxacum;22;22;1;;Taraxacum porrigentilobatum;
29851;floraweb:29851;Taraxacum verticosum Rail.;species;FALSE;Taraxacum verticosum Rail.;Taraxacum verticosum;Rail.;floraweb:7434;Taraxacum verticosum Rail.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum verticosum;
32507;floraweb:32507;Taraxacum caninum Uhlemann;species;FALSE;Taraxacum caninum Uhlemann;Taraxacum caninum;Uhlemann;floraweb:7434;Taraxacum caninum Uhlemann;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum caninum;
32508;floraweb:32508;Taraxacum collarispinulosum Uhlemann;species;FALSE;Taraxacum collarispinulosum Uhlemann;Taraxacum collarispinulosum;Uhlemann;floraweb:7434;Taraxacum collarispinulosum Uhlemann;Taraxacum sect. Taraxacum;43;43;1;;Taraxacum collarispinulosum;
32514;floraweb:32514;Taraxacum deltoidifrons H. Øllg.;species;FALSE;Taraxacum deltoidifrons H.Øllg.;Taraxacum deltoidifrons;H.Øllg.;floraweb:7434;Taraxacum deltoidifrons H.Øllg.;Taraxacum sect. Taraxacum;10;10;1;;Taraxacum deltoidifrons;
32516;floraweb:32516;Taraxacum fascinans Kirschner, Mikolas & Štěpánek;species;FALSE;Taraxacum fascinans Kirschner, Mikolas & Štěpánek;Taraxacum fascinans;Kirschner, Mikolas & Štěpánek;floraweb:32516;Taraxacum fascinans Kirschner & al.;Taraxacum sect. Taraxacum;5;5;1;;Taraxacum fascinans;
32519;floraweb:32519;Taraxacum habile Rail.;species;FALSE;Taraxacum habile Rail.;Taraxacum habile;Rail.;floraweb:7434;Taraxacum habile Rail.;Taraxacum sect. Taraxacum;2;2;1;;Taraxacum habile;
32520;floraweb:32520;Taraxacum hempelianum Uhlemann;species;FALSE;Taraxacum hempelianum Uhlemann;Taraxacum hempelianum;Uhlemann;floraweb:7434;Taraxacum hempelianum Uhlemann;Taraxacum sect. Taraxacum;21;21;1;;Taraxacum hempelianum;
32521;floraweb:32521;Taraxacum jugiferum H. Øllg.;species;FALSE;Taraxacum jugiferum H.Øllg.;Taraxacum jugiferum;H.Øllg.;floraweb:7434;Taraxacum jugiferum H.Øllg.;Taraxacum sect. Taraxacum;12;12;1;;Taraxacum jugiferum;
32578;floraweb:32578;Taraxacum pseudohabile K. Jung, Meierott & Sackwitz;species;FALSE;Taraxacum pseudohabile K.Jung, Meierott & Sackwitz;Taraxacum pseudohabile;K.Jung, Meierott & Sackwitz;floraweb:7434;Taraxacum pseudohabile K.Jung & al.;Taraxacum sect. Taraxacum;89;88;1;;Taraxacum pseudohabile;
32579;floraweb:32579;Taraxacum roseopes K. Jung, Meierott & Sackwitz;species;FALSE;Taraxacum roseopes K.Jung, Meierott & Sackwitz;Taraxacum roseopes;K.Jung, Meierott & Sackwitz;floraweb:7434;Taraxacum roseopes K.Jung & al.;Taraxacum sect. Taraxacum;25;25;1;;Taraxacum roseopes;
32580;floraweb:32580;Taraxacum turgidum Meierott & H. Øllg.;species;FALSE;Taraxacum turgidum Meierott & H.Øllg.;Taraxacum turgidum;Meierott & H.Øllg.;floraweb:7434;Taraxacum turgidum Meierott & H.Øllg.;Taraxacum sect. Taraxacum;18;18;1;;Taraxacum turgidum;
33558;floraweb:33558;Taraxacum planoides Hagend., Soest & Zevenb.;species;FALSE;Taraxacum planoides Hagend., Soest & Zevenb.;Taraxacum planoides;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum planoides Hagend. & al.;Taraxacum sect. Taraxacum;15;15;1;;Taraxacum planoides;
33694;floraweb:33694;Taraxacum breitfeldii Uhlemann;species;FALSE;Taraxacum breitfeldii Uhlemann;Taraxacum breitfeldii;Uhlemann;floraweb:7434;Taraxacum breitfeldii Uhlemann;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum breitfeldii;
33695;floraweb:33695;Taraxacum clarum Kirschner, Štěpánek & Trávn.;species;FALSE;Taraxacum clarum Kirschner, Štěpánek & Trávn.;Taraxacum clarum;Kirschner, Štěpánek & Trávn.;floraweb:7434;Taraxacum clarum Kirschner & al.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum clarum;
33696;floraweb:33696;Taraxacum idiomorphum Markl.;species;FALSE;Taraxacum idiomorphum Markl.;Taraxacum idiomorphum;Markl.;floraweb:7434;Taraxacum idiomorphum Markl.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum idiomorphum;
33698;floraweb:33698;Taraxacum saxonicum Uhlemann;species;FALSE;Taraxacum saxonicum Uhlemann;Taraxacum saxonicum;Uhlemann;floraweb:7434;Taraxacum saxonicum Uhlemann;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum saxonicum;
33773;floraweb:33773;Taraxacum heikkinenii Saarsoo;species;FALSE;Taraxacum heikkinenii Saarsoo;Taraxacum heikkinenii;Saarsoo;floraweb:7434;Taraxacum heikkinenii Saarsoo;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum heikkinenii;
34569;floraweb:34569;Taraxacum filidens Hagend., Soest & Zevenb.;species;FALSE;Taraxacum filidens Hagend., Soest & Zevenb.;Taraxacum filidens;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum filidens Hagend. & al.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum filidens;
34570;floraweb:34570;Taraxacum atroviride Štěpánek & Trávn.;species;FALSE;Taraxacum atroviride Štěpánek & Trávn.;Taraxacum atroviride;Štěpánek & Trávn.;floraweb:7434;Taraxacum atroviride Štepánek & Trávn.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum atroviride;
34571;floraweb:34571;Taraxacum violaceifrons Trávn.;species;FALSE;Taraxacum violaceifrons Trávn.;Taraxacum violaceifrons;Trávn.;floraweb:7434;Taraxacum violaceifrons Trávn.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum violaceifrons;
34572;floraweb:34572;Taraxacum freticola H. Øllg.;species;FALSE;Taraxacum freticola H.Øllg.;Taraxacum freticola;H.Øllg.;floraweb:7434;Taraxacum freticola H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum freticola;
34573;floraweb:34573;Taraxacum glossodon Sonck & H. Øllg.;species;FALSE;Taraxacum glossodon Sonck & H.Øllg.;Taraxacum glossodon;Sonck & H.Øllg.;floraweb:7434;Taraxacum glossodon Sonck & H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum glossodon;
34574;floraweb:34574;Taraxacum incisiforme Hagend., Soest & Zevenb.;species;FALSE;Taraxacum incisiforme Hagend., Soest & Zevenb.;Taraxacum incisiforme;Hagend., Soest & Zevenb.;floraweb:7434;Taraxacum incisiforme Hagend. & al.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum incisiforme;
34575;floraweb:34575;Taraxacum lindstroemii G. E. Haglund & Saarsoo;species;FALSE;Taraxacum lindstroemii G.E.Haglund & Saarsoo;Taraxacum lindstroemii;G.E.Haglund & Saarsoo;floraweb:7434;Taraxacum lindstroemii G.E.Haglund & Saarsoo;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum lindstroemii;
34576;floraweb:34576;Taraxacum obnubilum Dahlst. ex Puol.;species;FALSE;Taraxacum obnubilum Dahlst. ex Puol.;Taraxacum obnubilum;Dahlst. ex Puol.;floraweb:7434;Taraxacum obnubilum Puol.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum obnubilum;
34579;floraweb:34579;Taraxacum uncidentatum Rail.;species;FALSE;Taraxacum uncidentatum Rail.;Taraxacum uncidentatum;Rail.;floraweb:7434;Taraxacum uncidentatum Rail.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum uncidentatum;
35262;floraweb:35262;Taraxacum broddesonii Lundev. & H. Øllg.;species;FALSE;Taraxacum broddesonii Lundev. & H.Øllg.;Taraxacum broddesonii;Lundev. & H.Øllg.;floraweb:7434;Taraxacum broddesonii Lundev. & H.Øllg.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum broddesonii;
36369;floraweb:36369;Taraxacum hahnii Uhlemann;species;FALSE;Taraxacum hahnii Uhlemann;Taraxacum hahnii;Uhlemann;floraweb:36369;Taraxacum hahnii Uhlemann;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum hahnii;
5422;floraweb:5422;Taraxacum acutangulum Markl.;species;FALSE;Taraxacum acutangulum Markl.;Taraxacum acutangulum;Markl.;floraweb:7434;Taraxacum acutangulum Markl.;Taraxacum sect. Taraxacum;0;0;0;no data;Taraxacum acutangulum;
7434;floraweb:7434;Taraxacum sect. Ruderalia Kirschner, H. Øllg. & Štěpánek;sect;FALSE;NA;NA;NA;floraweb:7434;Taraxacum sect. Taraxacum;Taraxacum sect. Taraxacum;2988;2640;1;;Taraxacum sect. Ruderalia;
25549;floraweb:25549;Taraxacum silvicola Soest;species;FALSE;Taraxacum silvicola Soest;Taraxacum silvicola;Soest;floraweb:25549;Taraxacum silvicola Soest;Taraxacum silvicola Soest;0;0;0;absent in DE;Taraxacum silvicola;
25507;floraweb:25507;Taraxacum mundum M. P. Christ.;species;FALSE;Taraxacum mundum M.P.Christ.;Taraxacum mundum;M.P.Christ.;floraweb:25507;Taraxacum simile Raunk.;Taraxacum simile Raunk.;0;0;0;absent in DE;Taraxacum mundum;
25550;floraweb:25550;Taraxacum simile Raunk.;species;FALSE;Taraxacum simile Raunk.;Taraxacum simile;Raunk.;floraweb:25550;Taraxacum simile Raunk.;Taraxacum simile Raunk.;4;4;0;absent in DE;Taraxacum simile;
14976;floraweb:14976;Taraxacum sordax;species;FALSE;Taraxacum sordax;Taraxacum sordax;NA;floraweb:14976;Taraxacum sordax;Taraxacum sordax;0;0;0;absent in DE;Taraxacum sordax;
25552;floraweb:25552;Taraxacum stenoschistum Dahlst.;species;FALSE;Taraxacum stenoschistum Dahlst.;Taraxacum stenoschistum;Dahlst.;floraweb:25552;Taraxacum stenoschistum Dahlst.;Taraxacum stenoschistum Dahlst.;0;0;0;absent in DE;Taraxacum stenoschistum;
25555;floraweb:25555;Taraxacum subdissimile Dahlst.;species;FALSE;Taraxacum subdissimile Dahlst.;Taraxacum subdissimile;Dahlst.;floraweb:25555;Taraxacum subdissimile Dahlst.;Taraxacum subdissimile Dahlst.;0;0;0;absent in DE;Taraxacum subdissimile;
14679;floraweb:14679;Taraxacum subgentiliforme G. E. Haglund & Soest;species;FALSE;Taraxacum subgentiliforme G.E.Haglund & Soest;Taraxacum subgentiliforme;G.E.Haglund & Soest;floraweb:14679;Taraxacum subgentiliforme G.E.Haglund & Soest;Taraxacum subgentiliforme G.E.Haglund & Soest;1;1;0;absent in DE;Taraxacum subgentiliforme;
14681;floraweb:14681;Taraxacum submucronatum Dahlst.;species;FALSE;Taraxacum submucronatum Dahlst.;Taraxacum submucronatum;Dahlst.;floraweb:14681;Taraxacum submucronatum Dahlst.;Taraxacum submucronatum Dahlst.;0;0;0;absent in DE;Taraxacum submucronatum;
25560;floraweb:25560;Taraxacum sulger-bueelii Soest;species;FALSE;Taraxacum sulger-bueelii Soest;Taraxacum sulger-bueelii;Soest;floraweb:25560;Taraxacum sulger-buelii Soest;Taraxacum sulger-buelii Soest;0;0;0;absent in DE;Taraxacum sulger-bueelii;
25564;floraweb:25564;Taraxacum tenuifolium (Hoppe) Koch;species;FALSE;Taraxacum tenuifolium (Hoppe) Koch;Taraxacum tenuifolium;(Hoppe) Koch;floraweb:25564;Taraxacum tenuifolium (Hoppe & Hornsch.) W.D.J.Koch;Taraxacum tenuifolium (Hoppe & Hornsch.) W.D.J.Koch;0;0;0;absent in DE;Taraxacum tenuifolium;
